"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task"
1,90,0.0323,-8.5834,0.0323,-8.5834,528,395,0,-8.5,0,3.5,1,0,1,1,0,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.042,-8.5939,0.042,-8.5939,528,395,0,-8.5,0,3.5,1,0,21,1,0,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.0668,-8.6227,0.0668,-8.6227,528,395,0,-8.5,0,3.5,1,0,41,1,0,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.0816,-8.6542,0.0816,-8.6542,528,395,0,-8.5,0,3.5,1,0,61,1,0,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.1064,-8.6829,0.1064,-8.6829,528,395,0,-8.5,0,3.5,1,0,81,1,0,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.1242,-8.7117,0.1242,-8.7117,528,395,0,-8.5,0,3.5,1,0,101,1,0,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.1365,-8.7326,0.1365,-8.7326,528,395,0,-8.5,0,3.5,1,0,121,1,0,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.1516,-8.7509,0.1516,-8.7509,528,395,0,-8.5,0,3.5,1,0,141,1,0,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.1655,-8.7639,0.1655,-8.7639,528,395,0,-8.5,0,3.5,1,0,161,1,0,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.171,-8.7717,0.171,-8.7717,528,395,0,-8.5,0,3.5,1,0,181,1,0,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.1836,-8.7795,0.1836,-8.7795,528,395,0,-8.5,0,3.5,1,0,201,1,0,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.1948,-8.7821,0.1948,-8.7821,528,395,0,-8.5,0,3.5,1,0,221,1,0,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.2032,-8.7873,0.2032,-8.7873,528,395,0,-8.5,0,3.5,1,0,241,1,0,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.2145,-8.7899,0.2145,-8.7899,528,395,0,-8.5,0,3.5,1,0,261,1,0,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.2187,-8.7925,0.2187,-8.7925,528,395,0,-8.5,0,3.5,1,0,281,1,0,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.2158,-8.7951,0.2158,-8.7951,528,395,0,-8.5,0,3.5,1,0,301,1,0,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.2158,-8.7951,0.2158,-8.7951,528,395,0,-8.5,0,3.5,1,0,321,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.2103,-8.7873,0.2103,-8.7873,528,395,0,-8.5,0,3.5,1,0,341,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.1993,-8.7717,0.1993,-8.7717,528,395,0,-8.5,0,3.5,1,0,361,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.1828,-8.7482,0.1828,-8.7482,528,395,0,-8.5,0,3.5,1,0,381,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.1582,-8.7064,0.1582,-8.7064,528,395,0,-8.5,0,3.5,1,0,401,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.1259,-8.6331,0.1259,-8.6331,528,395,0,-8.5,0,3.5,1,0,421,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.0912,-8.5361,0.0912,-8.5361,528,395,0,-8.5,0,3.5,1,0,441,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.0505,-8.3861,0.0505,-8.3861,528,395,0,-8.5,0,3.5,1,0,461,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.0219,-8.1985,0.0219,-8.1985,528,395,0,-8.5,0,3.5,1,0,481,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.0246,-7.9675,0.0246,-7.9675,528,395,0,-8.5,0,3.5,1,0,501,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.0444,-7.6924,0.0444,-7.6924,528,395,0,-8.5,0,3.5,1,0,521,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.0794,-7.367,0.0794,-7.367,528,395,0,-8.5,0,3.5,1,0,541,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.1496,-6.9903,0.1496,-6.9903,528,395,0,-8.5,0,3.5,1,0,561,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.2198,-6.561,0.2198,-6.561,528,395,0,-8.5,0,3.5,1,0,581,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.3192,-6.1027,0.3192,-6.1027,528,395,0,-8.5,0,3.5,1,0,601,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.4279,-5.6202,0.4279,-5.6202,528,395,0,-8.5,0,3.5,1,0,621,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.544,-5.1075,0.544,-5.1075,528,395,0,-8.5,0,3.5,1,0,641,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.6832,-4.5892,0.6832,-4.5892,528,395,0,-8.5,0,3.5,1,0,661,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.8261,-4.0568,0.8261,-4.0568,528,395,0,-8.5,0,3.5,1,0,681,1,1,0,1,0,"bz_3257","align_explicit_train_selected"
1,90,0.9701,-3.5276,0.9701,-3.5276,528,395,0,-8.5,0,3.5,1,0,701,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,1.1314,-3.0134,1.1314,-3.0134,528,395,0,-8.5,0,3.5,1,0,721,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,1.2983,-2.5207,1.2983,-2.5207,528,395,0,-8.5,0,3.5,1,0,741,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,1.4583,-2.0505,1.4583,-2.0505,528,395,0,-8.5,0,3.5,1,0,761,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,1.5846,-1.5982,1.5846,-1.5982,528,395,0,-8.5,0,3.5,1,0,781,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,1.6632,-1.1677,1.6632,-1.1677,528,395,0,-8.5,0,3.5,1,0,801,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,1.7141,-0.7594,1.7141,-0.7594,528,395,0,-8.5,0,3.5,1,0,821,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,1.7391,-0.3889,1.7391,-0.3889,528,395,0,-8.5,0,3.5,1,0,841,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,1.7217,-0.0391,1.7217,-0.0391,528,395,0,-8.5,0,3.5,1,0,861,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,1.6844,0.2781,1.6844,0.2781,528,395,0,-8.5,0,3.5,1,0,881,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,1.6099,0.5709,1.6099,0.5709,528,395,0,-8.5,0,3.5,1,0,901,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,1.5112,0.8394,1.5112,0.8394,528,395,0,-8.5,0,3.5,1,0,921,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,1.3969,1.0869,1.3969,1.0869,528,395,0,-8.5,0,3.5,1,0,941,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,1.2634,1.3163,1.2634,1.3163,528,395,0,-8.5,0,3.5,1,0,961,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,1.1247,1.5213,1.1247,1.5213,528,395,0,-8.5,0,3.5,1,0,981,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.9793,1.7082,0.9793,1.7082,528,395,0,-8.5,0,3.5,1,0,1001,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.8385,1.8674,0.8385,1.8674,528,395,0,-8.5,0,3.5,1,0,1023,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.6719,2.0239,0.6719,2.0239,528,395,0,-8.5,0,3.5,1,0,1041,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.5128,2.1653,0.5128,2.1653,528,395,0,-8.5,0,3.5,1,0,1061,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
1,90,0.3672,2.2915,0.3672,2.2915,528,395,0,-8.5,0,3.5,1,0,1081,1,1,0,0,0,"bz_3257","align_explicit_train_selected"
