0	153.0	0.0	-0.085	-0.106920782903	-0.0305211400313	763	346	1243	537
1	0.0	0.0	-0.085	0.12	-0.085	779	357	188	336
2	63.0	0.0	-0.085	0.0544788599687	0.0219207829026	769	363	542	721
3	0	0.0	-0.085	0.12	-0.085	779	358	187	328
4	180.0	0.0	-0.085	-0.12	-0.085	781	383	1271	307
5	180	0.0	-0.085	-0.12	-0.085	754	399	1268	326
6	180	0.0	-0.085	-0.12	-0.085	749	373	1268	303
7	90	0.0	-0.085	0.0	0.035	780	355	759	807
8	135	0.0	-0.085	-0.12	-0.085	774	344	1269	322
9	72.0	0.0	-0.085	0.037082039325	0.0291267819554	767	356	626	775
10	90	0.0	-0.085	0.0	0.035	760	332	793	779
11	135.0	0.0	-0.085	-0.0848528137424	-0.000147186257614	782	344	1173	635
12	90	0.0	-0.085	0.0	0.035	768	335	782	760
13	126.0	0.0	-0.085	-0.0705342302751	0.012082039325	775	345	1084	693
14	18.0	0.0	-0.085	0.114126781955	-0.047917960675	764	359	177	491
15	45	0.0	-0.085	-0.12	-0.085	794	367	1274	341
16	90	0.0	-0.085	0.0	0.035	765	389	699	757
17	90	0.0	-0.085	0.0	0.035	780	356	773	742
18	117.0	0.0	-0.085	-0.0544788599687	0.0219207829026	785	369	1041	743
19	180	0.0	-0.085	-0.12	-0.085	769	386	1265	326
20	90	0.0	-0.085	0.0	0.035	767	368	818	775
21	45.0	0.0	-0.085	0.0848528137424	-0.000147186257614	778	389	424	647
22	0	0.0	-0.085	0.12	-0.085	767	380	207	364
23	81.0	0.0	-0.085	0.0187721358048	0.0335226008714	790	366	708	797
24	27.0	0.0	-0.085	0.106920782903	-0.0305211400313	762	356	283	526
25	90	0.0	-0.085	0.0	0.035	808	368	778	799
26	0	0.0	-0.085	0.12	-0.085	762	358	240	331
27	99.0	0.0	-0.085	-0.0187721358048	0.0335226008714	812	374	855	759
28	0	0.0	-0.085	0.12	-0.085	755	347	248	308
29	90	0.0	-0.085	0.0	0.035	785	348	781	797
30	54.0	0.0	-0.085	0.0705342302751	0.012082039325	743	319	473	648
31	162.0	0.0	-0.085	-0.114126781955	-0.047917960675	781	350	1183	435
32	9.0	0.0	-0.085	0.118522600871	-0.0662278641952	767	372	137	392
33	108.0	0.0	-0.085	-0.037082039325	0.0291267819554	779	389	921	732
34	90.0	0.0	-0.085	0.0	0.035	778	361	756	721
35	180	0.0	-0.085	-0.12	-0.085	782	345	1313	298
36	36.0	0.0	-0.085	0.097082039325	-0.0144657697249	774	365	381	602
37	144.0	0.0	-0.085	-0.097082039325	-0.0144657697249	765	362	1155	597
38	171.0	0.0	-0.085	-0.118522600871	-0.0662278641952	775	359	1262	381
39	90	0.0	-0.085	0.0	0.035	756	369	788	767
