group,participant,a025,a500,a975,p025,p500,p975
60implicit_b,53,4.94999670214822,5.14635864761402,5.32937252721811,6.79659237254644,7.0989837654485,7.30476554352922
60implicit_b,54,6.55518672846821,6.67886459174226,6.80891700227726,5.88199477521957,5.99078928006593,6.07499912319454
60implicit_b,55,8.21843030766725,8.39215780974056,8.49368315208994,6.73514741608583,6.82921828911038,6.94552510700187
60implicit_b,56,42.1505156342751,42.7988192257999,43.3701638078011,40.8768387814234,41.319759280309,41.8575275870109
60explicit_b,57,89.0341183610129,91.2569493033869,93.2112026681107,93.1175453541866,94.9164071943418,96.5803408399991
60explicit_b,58,8.11687016267712,8.22627697679791,8.35499517271162,7.2310852456344,7.3789174933929,7.50018563077614
60explicit_b,59,1.8931646696345,1.98519058447527,2.05912109293557,3.3836264710388,3.59371280697507,3.80063070968867
60explicit_b,60,20.307356453561,20.7721811629055,21.2992251821534,24.3799171167319,24.9187549708411,25.5254796526318
60explicit_b,61,17.3356400604845,17.7352279074162,18.1589353457426,21.2160542743755,21.8273686279214,22.5432824574107
60explicit_b,62,9.45808482317142,9.68222876490493,9.88417552894582,10.4470877458722,10.7254509166178,11.0261998222909
60explicit_b,63,3.94986179231416,4.03962341263652,4.11248931608332,3.50946028708892,3.5882057550739,3.66766755102369
60explicit_b,64,3.58348457045979,3.68942609193075,3.7648689899604,2.90299579646387,2.96411011639297,3.03707753865791
60explicit_b,65,10.5083113829455,10.6556053173883,10.7925788570991,9.52000335695273,9.65750406879593,9.9186417476864
60explicit_b,66,4.68189178089755,4.86570630090377,5.0083947303709,11.8184394854665,12.2047321222074,12.5978041078348
60explicit_b,67,202.700621373262,206.549293084833,209.529201770203,207.938210591765,210.678694716409,214.651857606821
60explicit_b,68,6.77403236137404,7.10129816782229,7.43986703816649,4.85727445434226,5.0497927637297,5.30716537952256
60explicit_b,69,2.31928132839427,2.39629972945389,2.47572333598855,2.05677563075104,2.08477917203519,2.13120096357434
60explicit_b,70,13.7267064280117,14.1774397735619,14.521798831875,12.0242576469487,12.3755509422969,12.6211585670726
60explicit_b,71,14.8843962483924,15.1288377095547,15.3881357433337,18.6679171275443,19.048200090705,19.3900782256118
60explicit_b,72,13.3984123987996,13.6599189586826,13.9573263347582,11.149135744401,11.3542530585145,11.5513031415288
60explicit_b,73,29.2106472387875,29.9143075378651,30.4449205960823,31.4314094326409,31.9724703479463,32.5676589651947
60explicit_b,74,3.24426273566498,3.37013223703619,3.46789555696738,3.59752662919473,3.70247448190094,3.85082163084621
60explicit_b,75,22.4771590026236,23.0159041581332,23.4756222080186,26.2414376199913,26.8401399774008,27.3215998002035
60explicit_b,76,25.6576012143305,26.0945379874465,26.3406495977099,27.2886962150304,27.6779088028427,28.2104551702512
60explicit_b,77,33.1283293245181,33.7010613145908,34.2499868441623,42.5815159630152,43.6347441276336,44.5749468489096
60explicit_b,78,21.5113808774189,21.9925885625743,22.4491501819542,25.4493802929243,26.1545205245601,26.6980895803775
60explicit_b,79,16.3750702916582,16.662541921485,17.016814737745,20.4102324890584,21.0073151422456,21.6665986449381
cursorjump,80,47.4137062255928,48.3220636039416,49.3531714271172,45.7292807090661,46.5576464997276,47.7604303199007
cursorjump,81,72.0954252309302,73.5593599127402,74.6645738279982,74.1420559371606,75.5909180011308,76.6341039718905
cursorjump,82,31.5787495951293,32.0681166598246,32.5971770664071,27.7397774360255,28.2512365218047,28.7069691830893
cursorjump,83,14.7680007356066,15.129822060262,15.4930789358553,13.4964703404042,13.8042611123138,14.1416904502936
cursorjump,84,15.7446177007121,16.0030018465992,16.2944717486607,15.6248137157127,15.9148066406579,16.1802010517932
cursorjump,85,86.5834893760436,87.6788940170754,88.9735307469614,82.6390220370623,83.7443848620313,84.9653109188446
cursorjump,86,18.5136345475304,18.8538992098319,19.2667935204483,21.0600749449333,21.4998416682217,22.1607538906213
cursorjump,87,198.090037387408,200.551714651934,203.318536294878,194.551023407789,197.696877796179,200.454475048276
cursorjump,88,31.8324358657281,33.1633655374956,35.3649234851961,28.009295057014,29.5264924543999,31.4782440211885
cursorjump,89,87.9998418120317,89.4897740972686,90.553076634301,92.0564400305141,93.6626245644233,95.2924377837615
cursorjump,90,69.8857988081906,71.072941891207,72.0562455107957,66.2508134424718,67.4098200192781,68.4719204579029
cursorjump,91,111.16939208525,113.347788474423,114.911173077459,108.70480011279,110.811348208266,112.544013655419
cursorjump,92,7.3673980920602,7.77350976274965,8.05827080412219,6.46044911350994,6.69569104341391,6.94261765447167
cursorjump,93,18.2476169833666,18.6975111227409,19.1562966791697,21.0113988755593,21.4955976059033,21.9918243333058
cursorjump,94,54.8974207332878,56.0895629160146,57.3375750591898,54.8911245258742,56.2406419331919,57.4692462231531
cursorjump,95,108.838659929103,110.08148135366,112.075117920947,106.868449126784,108.078497895284,109.861524320371
cursorjump,96,70.5296174755685,71.6957839395174,72.637768323709,66.8809079548636,67.8832303573063,68.7904171333635
cursorjump,97,2.10670906602368,2.14531474288366,2.21356740438486,2.78815749095792,2.83682023682763,2.92014280179271
cursorjump,98,7.10407148904233,7.23318080337783,7.40836661777614,7.91642577184327,8.11544373750894,8.32382805703474
cursorjump,99,7.52604741669921,7.67357569538922,7.82339259072935,7.64959435293568,7.78027719899273,7.91173830772326
org30implicit,128,107.85711620638,109.45680368097,111.010987360472,103.316783625734,105.064975917113,106.297146492747
org30implicit,129,11.4323276047353,11.5992245635542,11.7935929419374,14.496004326708,14.7085689039224,14.847281869872
org30implicit,130,49.8292055578974,50.6755410550735,51.5039616149494,48.8549970727906,49.6990029738973,50.4791230219072
org30implicit,131,9.7370104220798,10.0782285148428,10.4733405138812,8.1336419551591,8.40715801103718,8.64034976878667
org30implicit,132,10.7451742384479,11.027376987628,11.2938087176614,11.4844446712448,11.8047823359281,12.1670523796128
org30implicit,133,5.66608195741514,5.80875839148208,5.90375492553408,5.7924030109083,5.92034613809421,5.98370172588192
org30implicit,134,8.48949083388966,8.60377364785773,8.74824061925473,8.06470224255228,8.17531587833142,8.27337589057609
org30implicit,135,66.9225027717132,67.9440375720138,68.9050607966028,58.7546103186307,59.6761718899928,60.6106519222153
org30implicit,136,4.18177202688068,4.33658283464914,4.48179757442832,4.0499510328658,4.15608025086398,4.26849225322129
org30implicit,137,164.805335244291,167.133142225853,170.067542331496,174.50489529319,176.388782133705,178.52185760498
org30implicit,138,5.11652873000471,5.2363895024162,5.36396093464491,4.84690507259057,4.95666823509271,5.01566256117524
org30implicit,139,9.76058780474949,10.0136782408022,10.2814429959166,11.0366053453363,11.2456883280032,11.5687567149112
org30explicit,140,83.3243044859805,84.4832940645828,86.6405905521663,81.6862128347995,83.1472027468456,84.5691436779682
org30explicit,141,28.7886873961757,29.2709796346797,29.888011350085,31.5753270601631,32.0868519400438,32.7583152823807
org30explicit,142,9.74030388186999,9.9878425570944,10.3068402789787,10.0725399536183,10.4039920161991,10.7513901591282
org30explicit,143,71.7451435398732,73.907077775335,76.5441097183258,76.8940020127454,79.5641373576896,81.7784532040741
org30explicit,144,42.0218667193833,43.2925321220458,44.351751433414,46.2952633469054,47.5059641542838,48.7850405945133
org30explicit,145,151.528603735151,153.10353982254,155.366486884355,150.447768948693,152.510296288522,153.604932739054
org30explicit,146,40.496125462888,41.2415126731016,41.9813648855763,43.4338151937736,44.2482937423987,45.4477031710986
org30explicit,147,84.6821247235466,85.3112554103275,86.2611697110218,92.0499574456946,92.9687802674179,94.3655356957171
org30explicit,148,15.34996545739,15.4776727076883,15.7241505333826,19.2254149076805,19.6629967125147,20.002007688254
org30explicit,149,37.7754735536784,38.5467121515994,39.452263198167,41.6794754898885,42.4081360151505,43.3193637184116
org30explicit,150,30.7874690221372,31.4396136159917,31.9196605681866,31.5922983440671,32.1458694728513,32.5597362851534
org30explicit,151,13.0299985429947,13.4562309079422,13.7461580780571,10.4218885536744,10.6848489792866,10.9412200982775
org30explicit,152,64.3182000659905,65.2214067357662,66.2303270581553,65.6332855020226,66.5700050234037,67.6444029301023
60implicit,153,51.3354194591609,52.2964241977148,53.1051086818787,47.9085998368191,49.0670125180455,50.1259281515089
60implicit,154,77.9915890470841,79.6506882525763,81.6779854843819,99.6862444095703,101.631401152151,103.340297270646
60implicit,155,13.139359455856,13.300776871254,13.465522817988,14.6199474141346,14.959795874072,15.2936007007554
60implicit,156,21.833965187882,22.2442696166758,22.699841814869,23.3706770269151,23.7263876013606,24.0779460104172
60implicit,157,24.0294226087765,24.4880635414642,24.9053939618017,23.2441662523234,23.8051710675578,24.2259463851323
60implicit,158,22.5606637225909,22.9573096497418,23.4044798850965,23.6564527444651,23.9409646011611,24.2712460008663
60implicit,159,9.14400567189672,9.43137736200485,9.74124816131348,7.44486473647232,7.78331849500742,7.9935281146597
60implicit,160,30.298637347664,30.760403506547,31.204518869049,26.6955961580994,26.9539240508216,27.3248446375273
60implicit,161,23.0503409062857,23.8164355613024,24.6926831771077,28.0486057690434,28.857558668345,29.5414249335447
60implicit,162,61.9028627043138,62.8463838313643,63.7170851662114,62.5241017823812,63.6842085505778,64.5941966656468
60implicit,163,5.58393553892299,5.69502772593852,5.78033644918123,5.64602303874278,5.75632207241571,5.88643842240351
60implicit,164,97.6382666928139,99.503475744662,101.529162739894,102.35690641379,104.108432951242,106.271800882286
60implicit,165,16.0776149657985,16.4287260295528,16.7659246199622,14.7154667626138,15.1418138679686,15.4631570982006
60implicit,166,26.9264168017084,27.555791678894,28.1774988113036,27.3070388614815,27.8307979343291,28.5073289584622
60implicit,167,28.3350150648361,28.7221215143013,29.0953810005838,27.8844530021859,28.2616278424807,28.518881458701
60implicit,168,43.6726047893727,44.7677032543736,45.8343835814071,43.9871794683667,44.7977157376956,45.6058730114355
60implicit,169,25.1609248084871,25.5805422339186,25.9469478236024,26.2624195624196,26.6396060415229,27.1318328005809
60implicit,170,14.0651789055951,14.2523635428262,14.486810244748,15.6955977225759,15.9382526737236,16.174364397263
60explicit,171,37.5047843752812,38.4454870895985,39.5215410090056,34.9895060897987,35.601137195674,36.8976408060296
60explicit,172,27.8842487806293,28.4171628958001,28.9165744594661,27.5686934160989,28.2202866324145,28.7183025392382
60explicit,173,14.8315760971094,15.1893570161126,15.6506254049054,14.5165184133228,14.9050957151273,15.1877574763772
60explicit,174,29.9909617220249,30.7534006627664,31.5011420634579,25.3749233338604,26.1710202218701,26.9583055294798
60explicit,175,2.64571144598636,2.6834929137148,2.72870253217303,2.88609833822158,2.94064523408904,3.00142623125334
60explicit,176,20.5466125808401,21.0622289705811,21.5331364400519,19.7549423355999,20.4133349416476,20.9541241226786
60explicit,177,30.442855691981,30.9099531448393,31.4177163805038,32.1647113575671,32.6313228738155,33.1536523479934
60explicit,178,9.52217889487203,9.68024297201394,9.8011043870639,9.79666833610406,9.9600264351205,10.0824838055896
60explicit,179,8.47508296387221,8.71264599196245,8.93589172645942,8.97997856878572,9.25176801692656,9.5758463653291
60explicit,180,94.3547049371389,95.4391970682618,96.5839753846434,90.0019120840717,91.3323154034773,92.5238726890739
60explicit,181,29.3356007215765,30.2671496533288,30.9512726639415,35.3415871506971,36.0764085258736,37.1718933109947
60explicit,182,3.68041180603513,3.75982036152565,3.82422111765556,4.06126453528212,4.14286537644945,4.21698811544345
60explicit,183,25.3709142548241,25.606282115032,25.8205022528342,25.5285110785193,25.846501553829,26.0614513357767
60explicit,184,34.4981720693501,35.0609507203354,35.7154083814672,36.3136392369668,36.9544986998113,37.5447917318297
60explicit,185,41.7291104807574,42.489631347613,43.05666784087,39.0830843183396,39.7191108529203,40.3501674996343
60explicit,186,4.2887133062317,4.44624830677861,4.57909431944112,4.99754510881369,5.11746844151193,5.24420054329361
60explicit,187,75.8974606079883,77.7622836196821,79.9425598951503,81.0847834448065,83.1173407011238,84.733232272563
60explicit,188,43.6575571509521,44.270057247873,44.9820126459885,43.0259697355599,43.6296942643361,44.1531062776605
60explicit,189,19.0676428380227,19.5838422469184,20.0995315790076,37.7075591005383,40.853148611921,44.8467797057235
