"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task"
1,45,21.558,-14.052,21.558,-14.052,528,395,0,-8.5,8.4853,-0.014719,1,0,1,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.592,-14.028,21.592,-14.028,528,395,0,-8.5,8.4853,-0.014719,1,0,20,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.624,-14.007,21.624,-14.007,528,395,0,-8.5,8.4853,-0.014719,1,0,40,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.65,-13.991,21.65,-13.991,528,395,0,-8.5,8.4853,-0.014719,1,0,60,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.684,-13.968,21.684,-13.967,528,395,0,-8.5,8.4853,-0.014719,1,0,80,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.713,-13.943,21.713,-13.943,528,395,0,-8.5,8.4853,-0.014719,1,0,101,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.735,-13.914,21.735,-13.914,528,395,0,-8.5,8.4853,-0.014719,1,0,121,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.765,-13.877,21.765,-13.877,528,395,0,-8.5,8.4853,-0.014719,1,0,140,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.79,-13.845,21.79,-13.845,528,395,0,-8.5,8.4853,-0.014719,1,0,160,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.812,-13.809,21.812,-13.809,528,395,0,-8.5,8.4853,-0.014719,1,0,180,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.837,-13.778,21.837,-13.778,528,395,0,-8.5,8.4853,-0.014719,1,0,200,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.863,-13.756,21.863,-13.756,528,395,0,-8.5,8.4853,-0.014719,1,0,220,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.886,-13.743,21.886,-13.743,528,395,0,-8.5,8.4853,-0.014719,1,0,240,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.891,-13.737,21.891,-13.737,528,395,0,-8.5,8.4853,-0.014719,1,0,260,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.896,-13.738,21.896,-13.738,528,395,0,-8.5,8.4853,-0.014719,1,0,280,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.886,-13.743,21.886,-13.743,528,395,0,-8.5,8.4853,-0.014719,1,0,300,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.881,-13.749,21.881,-13.749,528,395,0,-8.5,8.4853,-0.014719,1,0,320,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.875,-13.754,21.875,-13.754,528,395,0,-8.5,8.4853,-0.014719,1,0,340,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.875,-13.761,21.875,-13.761,528,395,0,-8.5,8.4853,-0.014719,1,0,360,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.869,-13.766,21.869,-13.766,528,395,0,-8.5,8.4853,-0.014719,1,0,380,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.864,-13.772,21.864,-13.772,528,395,0,-8.5,8.4853,-0.014719,1,0,400,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.866,-13.776,21.866,-13.776,528,395,0,-8.5,8.4853,-0.014719,1,0,420,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.859,-13.778,21.859,-13.778,528,395,0,-8.5,8.4853,-0.014719,1,0,440,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.841,-13.778,21.841,-13.778,528,395,0,-8.5,8.4853,-0.014719,1,0,460,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.802,-13.785,21.801,-13.785,528,395,0,-8.5,8.4853,-0.014719,1,0,480,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.753,-13.8,21.753,-13.801,528,395,0,-8.5,8.4853,-0.014719,1,0,500,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.708,-13.813,21.708,-13.813,528,395,0,-8.5,8.4853,-0.014719,1,0,520,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.666,-13.823,21.665,-13.823,528,395,0,-8.5,8.4853,-0.014719,1,0,540,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.635,-13.831,21.635,-13.831,528,395,0,-8.5,8.4853,-0.014719,1,0,560,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.591,-13.831,21.591,-13.831,528,395,0,-8.5,8.4853,-0.014719,1,0,580,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.562,-13.82,21.562,-13.82,528,395,0,-8.5,8.4853,-0.014719,1,0,600,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.544,-13.804,21.544,-13.804,528,395,0,-8.5,8.4853,-0.014719,1,0,620,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.533,-13.779,21.533,-13.78,528,395,0,-8.5,8.4853,-0.014719,1,0,640,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.536,-13.741,21.536,-13.741,528,395,0,-8.5,8.4853,-0.014719,1,0,660,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.525,-13.694,21.525,-13.694,528,395,0,-8.5,8.4853,-0.014719,1,0,680,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.536,-13.64,21.536,-13.64,528,395,0,-8.5,8.4853,-0.014719,1,0,700,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.565,-13.579,21.565,-13.579,528,395,0,-8.5,8.4853,-0.014719,1,0,720,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.612,-13.512,21.612,-13.512,528,395,0,-8.5,8.4853,-0.014719,1,0,740,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.673,-13.439,21.673,-13.439,528,395,0,-8.5,8.4853,-0.014719,1,0,760,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.754,-13.364,21.754,-13.364,528,395,0,-8.5,8.4853,-0.014719,1,0,780,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.83,-13.294,21.83,-13.294,528,395,0,-8.5,8.4853,-0.014719,1,0,801,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.906,-13.224,21.906,-13.224,528,395,0,-8.5,8.4853,-0.014719,1,0,820,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,21.974,-13.155,21.974,-13.155,528,395,0,-8.5,8.4853,-0.014719,1,0,840,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,22.032,-13.085,22.032,-13.085,528,395,0,-8.5,8.4853,-0.014719,1,0,860,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,22.091,-13.025,22.091,-13.025,528,395,0,-8.5,8.4853,-0.014719,1,0,880,0,0,0,0,"sm_2510","align_explicit_train_selected"
1,45,22.149,-12.961,22.149,-12.962,528,395,0,-8.5,8.4853,-0.014719,1,0,900,0,0,0,0,"sm_2510","align_explicit_train_selected"
