"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task","new_targety","new_target_angle","relative_cursory","pv_angle_OG","pv_angle","isoutlier","subject"
109,45,3.9223,-4.5448,3.9223,-4.5448,528,395,0,-8.5,8.4853,-0.014719,2,0,921,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,44.9999358525315,3.9552,45.2392916770616,-0.239291677061551,FALSE,"ls_1201"
110,135,-3.6473,-4.9325,-3.6473,-4.9325,528,395,0,-8.5,-8.4853,-0.014719,2,0,541,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,135.000064147469,3.5675,135.633699724071,-0.633699724071022,FALSE,"ls_1201"
111,90,-0.5142,-3.2231,-0.5142,-3.2231,528,395,0,-8.5,0,3.5,2,0,541,1,1,0,1,"ls_1201","align_explicit_train_selected",12,90,5.2769,95.5655345797889,-5.5655345797889,FALSE,"ls_1201"
112,45,3.5354,-5.4208,3.5354,-5.4208,528,395,0,-8.5,8.4853,-0.014719,2,0,721,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,44.9999358525315,3.0792,41.0546354052011,3.94536459479892,FALSE,"ls_1201"
113,90,-0.4992,-4.6706,-0.4992,-4.6706,528,395,0,-8.5,0,3.5,2,0,682,1,1,0,1,"ls_1201","align_explicit_train_selected",12,90,3.8294,97.4271862886705,-7.42718628867046,FALSE,"ls_1201"
114,135,-3.8975,-5.2356,-3.8975,-5.2356,528,395,0,-8.5,-8.4853,-0.014719,2,0,500,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,135.000064147469,3.2644,140.051720043408,-5.05172004340818,FALSE,"ls_1201"
115,135,-5.4741,-3.7663,-5.4741,-3.7663,528,395,0,-8.5,-8.4853,-0.014719,2,0,764,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,135.000064147469,4.7337,139.148556533169,-4.14855653316889,FALSE,"ls_1201"
116,45,3.9436,-5.1936,3.9436,-5.1936,528,395,0,-8.5,8.4853,-0.014719,2,0,861,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,44.9999358525315,3.3064,39.9772001879487,5.02279981205128,FALSE,"ls_1201"
117,90,-0.4715,-3.1678,-0.4715,-3.1678,528,395,0,-8.5,0,3.5,2,0,660,1,1,0,1,"ls_1201","align_explicit_train_selected",12,90,5.3322,95.0532385594189,-5.05323855941886,FALSE,"ls_1201"
136,135,-2.9913,-5.6393,-2.9913,-5.6393,528,395,0,-8.5,-8.4853,-0.014719,2,0,721,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,135.000064147469,2.8607,136.278466658845,-1.27846665884499,FALSE,"ls_1201"
137,45,5.0192,-4.0378,5.0192,-4.0378,528,395,0,-8.5,8.4853,-0.014719,2,0,741,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,44.9999358525315,4.4622,41.6379319676476,3.36206803235235,FALSE,"ls_1201"
138,90,-0.2019,-2.1287,-0.2019,-2.1287,528,395,0,-8.5,0,3.5,2,0,521,1,1,0,1,"ls_1201","align_explicit_train_selected",12,90,6.3713,91.8150374408302,-1.81503744083018,FALSE,"ls_1201"
139,135,-4.5986,-4.9756,-4.5986,-4.9756,528,395,0,-8.5,-8.4853,-0.014719,2,0,500,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,135.000064147469,3.5244,142.533185776875,-7.5331857768752,FALSE,"ls_1201"
140,45,4.4846,-3.8292,4.4846,-3.8292,528,395,0,-8.5,8.4853,-0.014719,2,0,781,1,1,0,1,"ls_1201","align_explicit_train_selected",8.485281,44.9999358525315,4.6708,46.1651051402909,-1.16510514029095,FALSE,"ls_1201"
141,90,-0.6494,-3.8043,-0.6494,-3.8043,528,395,0,-8.5,0,3.5,2,0,541,1,1,0,1,"ls_1201","align_explicit_train_selected",12,90,4.6957,97.8738744468218,-7.87387444682183,FALSE,"ls_1201"
