"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task"
1,90,0.0745,-8.3834,0.0745,-8.3834,528,395,0,-8.5,0,3.5,1,0,1,1,1,0,0,"ja_2610","align_explicit_train_selected"
1,90,0.0893,-8.3438,0.0893,-8.3438,528,395,0,-8.5,0,3.5,1,0,23,1,1,0,0,"ja_2610","align_explicit_train_selected"
1,90,0.153,-8.246,0.153,-8.246,528,395,0,-8.5,0,3.5,1,0,46,1,1,0,0,"ja_2610","align_explicit_train_selected"
1,90,0.1993,-8.1638,0.1993,-8.1638,528,395,0,-8.5,0,3.5,1,0,61,1,1,0,0,"ja_2610","align_explicit_train_selected"
1,90,0.298,-8.0254,0.298,-8.0254,528,395,0,-8.5,0,3.5,1,0,80,1,1,0,0,"ja_2610","align_explicit_train_selected"
1,90,0.4342,-7.8702,0.4342,-7.8702,528,395,0,-8.5,0,3.5,1,0,101,1,1,0,0,"ja_2610","align_explicit_train_selected"
1,90,0.5963,-7.6953,0.5963,-7.6953,528,395,0,-8.5,0,3.5,1,0,120,1,1,0,0,"ja_2610","align_explicit_train_selected"
1,90,0.7838,-7.5137,0.7838,-7.5137,528,395,0,-8.5,0,3.5,1,0,140,1,1,0,0,"ja_2610","align_explicit_train_selected"
1,90,0.9868,-7.3279,0.9868,-7.3279,528,395,0,-8.5,0,3.5,1,0,161,1,1,0,0,"ja_2610","align_explicit_train_selected"
1,90,1.19,-7.1598,1.19,-7.1598,528,395,0,-8.5,0,3.5,1,0,180,1,1,0,0,"ja_2610","align_explicit_train_selected"
1,90,1.388,-7.0015,1.388,-7.0015,528,395,0,-8.5,0,3.5,1,0,200,1,1,0,0,"ja_2610","align_explicit_train_selected"
1,90,1.5673,-6.8671,1.5673,-6.8671,528,395,0,-8.5,0,3.5,1,0,220,1,1,0,0,"ja_2610","align_explicit_train_selected"
1,90,1.7104,-6.7546,1.7104,-6.7546,528,395,0,-8.5,0,3.5,1,0,241,1,1,0,0,"ja_2610","align_explicit_train_selected"
1,90,1.8272,-6.6614,1.8272,-6.6614,528,395,0,-8.5,0,3.5,1,0,260,1,1,0,0,"ja_2610","align_explicit_train_selected"
1,90,1.9086,-6.6045,1.9086,-6.6045,528,395,0,-8.5,0,3.5,1,0,280,1,1,0,0,"ja_2610","align_explicit_train_selected"
1,90,1.9508,-6.5814,1.9508,-6.5814,528,395,0,-8.5,0,3.5,1,0,300,1,1,0,0,"ja_2610","align_explicit_train_selected"
