"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task"
1,135,0.1107,-8.6148,0.1107,-8.6148,528,395,0,-8.5,-8.4853,-0.014719,1,0,1,1,0,0,0,"ls_1201","align_explicit_train_selected"
1,135,0.1442,-8.6357,0.1442,-8.6357,528,395,0,-8.5,-8.4853,-0.014719,1,0,21,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,0.2166,-8.6853,0.2166,-8.6853,528,395,0,-8.5,-8.4853,-0.014719,1,0,40,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,0.3242,-8.7477,0.3242,-8.7477,528,395,0,-8.5,-8.4853,-0.014719,1,0,60,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,0.449,-8.8071,0.449,-8.8071,528,395,0,-8.5,-8.4853,-0.014719,1,0,80,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,0.5797,-8.861,0.5797,-8.861,528,395,0,-8.5,-8.4853,-0.014719,1,0,100,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,0.7066,-8.899,0.7066,-8.899,528,395,0,-8.5,-8.4853,-0.014719,1,0,120,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,0.8254,-8.9186,0.8254,-8.9186,528,395,0,-8.5,-8.4853,-0.014719,1,0,140,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,0.9261,-8.9096,0.9261,-8.9096,528,395,0,-8.5,-8.4853,-0.014719,1,0,160,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.0086,-8.8851,1.0086,-8.8851,528,395,0,-8.5,-8.4853,-0.014719,1,0,180,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.0756,-8.8424,1.0756,-8.8424,528,395,0,-8.5,-8.4853,-0.014719,1,0,200,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.1241,-8.7973,1.1241,-8.7973,528,395,0,-8.5,-8.4853,-0.014719,1,0,220,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.1725,-8.7522,1.1725,-8.7522,528,395,0,-8.5,-8.4853,-0.014719,1,0,240,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.2166,-8.7175,1.2166,-8.7175,528,395,0,-8.5,-8.4853,-0.014719,1,0,260,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.2549,-8.688,1.2549,-8.688,528,395,0,-8.5,-8.4853,-0.014719,1,0,280,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.2876,-8.6639,1.2876,-8.6639,528,395,0,-8.5,-8.4853,-0.014719,1,0,300,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.3159,-8.6503,1.3159,-8.6503,528,395,0,-8.5,-8.4853,-0.014719,1,0,320,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.3329,-8.6343,1.3329,-8.6343,528,395,0,-8.5,-8.4853,-0.014719,1,0,340,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.3513,-8.6235,1.3513,-8.6235,528,395,0,-8.5,-8.4853,-0.014719,1,0,360,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.3513,-8.6103,1.3513,-8.6103,528,395,0,-8.5,-8.4853,-0.014719,1,0,380,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.3443,-8.5974,1.3443,-8.5974,528,395,0,-8.5,-8.4853,-0.014719,1,0,400,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.312,-8.5691,1.312,-8.5691,528,395,0,-8.5,-8.4853,-0.014719,1,0,420,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.2643,-8.5226,1.2643,-8.5226,528,395,0,-8.5,-8.4853,-0.014719,1,0,440,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.2152,-8.4709,1.2152,-8.4709,528,395,0,-8.5,-8.4853,-0.014719,1,0,460,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.1423,-8.4088,1.1423,-8.4088,528,395,0,-8.5,-8.4853,-0.014719,1,0,480,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.0779,-8.3386,1.0779,-8.3386,528,395,0,-8.5,-8.4853,-0.014719,1,0,500,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,1.0095,-8.2656,1.0095,-8.2656,528,395,0,-8.5,-8.4853,-0.014719,1,0,520,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,0.9188,-8.1742,0.9188,-8.1742,528,395,0,-8.5,-8.4853,-0.014719,1,0,540,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,0.806,-8.0641,0.806,-8.0641,528,395,0,-8.5,-8.4853,-0.014719,1,0,560,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,0.6504,-7.922,0.6504,-7.922,528,395,0,-8.5,-8.4853,-0.014719,1,0,580,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,0.4745,-7.7524,0.4745,-7.7524,528,395,0,-8.5,-8.4853,-0.014719,1,0,600,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,0.2523,-7.5471,0.2523,-7.5471,528,395,0,-8.5,-8.4853,-0.014719,1,0,620,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,9e-04,-7.3158,9e-04,-7.3158,528,395,0,-8.5,-8.4853,-0.014719,1,0,640,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,-0.278,-7.0633,-0.278,-7.0633,528,395,0,-8.5,-8.4853,-0.014719,1,0,660,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,-0.5579,-6.7974,-0.5579,-6.7974,528,395,0,-8.5,-8.4853,-0.014719,1,0,680,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,-0.8716,-6.5093,-0.8716,-6.5093,528,395,0,-8.5,-8.4853,-0.014719,1,0,700,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,-1.1953,-6.2096,-1.1953,-6.2096,528,395,0,-8.5,-8.4853,-0.014719,1,0,722,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,-1.5264,-5.9093,-1.5264,-5.9093,528,395,0,-8.5,-8.4853,-0.014719,1,0,740,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,-1.8512,-5.6085,-1.8512,-5.6085,528,395,0,-8.5,-8.4853,-0.014719,1,0,760,1,1,0,1,"ls_1201","align_explicit_train_selected"
1,135,-2.1556,-5.3276,-2.1556,-5.3276,528,395,0,-8.5,-8.4853,-0.014719,1,0,780,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,-2.4731,-5.0518,-2.4731,-5.0518,528,395,0,-8.5,-8.4853,-0.014719,1,0,800,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,-2.7477,-4.7948,-2.7477,-4.7948,528,395,0,-8.5,-8.4853,-0.014719,1,0,820,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,-3.0278,-4.5495,-3.0278,-4.5495,528,395,0,-8.5,-8.4853,-0.014719,1,0,841,1,1,0,0,"ls_1201","align_explicit_train_selected"
1,135,-3.2841,-4.3145,-3.2841,-4.3145,528,395,0,-8.5,-8.4853,-0.014719,1,0,860,1,1,0,0,"ls_1201","align_explicit_train_selected"
