"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task"
1,135,21.04,-7.6161,21.04,-7.6161,528,395,0,-8.5,-8.4853,-0.014719,1,0,0,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.04,-7.6161,21.04,-7.6161,528,395,0,-8.5,-8.4853,-0.014719,1,0,20,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.04,-7.6161,21.04,-7.6161,528,395,0,-8.5,-8.4853,-0.014719,1,0,40,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.04,-7.6161,21.04,-7.6161,528,395,0,-8.5,-8.4853,-0.014719,1,0,60,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.04,-7.6161,21.04,-7.6161,528,395,0,-8.5,-8.4853,-0.014719,1,0,80,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.033,-7.6181,21.033,-7.6181,528,395,0,-8.5,-8.4853,-0.014719,1,0,100,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.033,-7.6181,21.033,-7.6181,528,395,0,-8.5,-8.4853,-0.014719,1,0,120,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.033,-7.6181,21.033,-7.6181,528,395,0,-8.5,-8.4853,-0.014719,1,0,140,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.038,-7.6193,21.038,-7.6193,528,395,0,-8.5,-8.4853,-0.014719,1,0,160,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.04,-7.6161,21.04,-7.6161,528,395,0,-8.5,-8.4853,-0.014719,1,0,180,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.035,-7.6149,21.035,-7.6149,528,395,0,-8.5,-8.4853,-0.014719,1,0,200,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.035,-7.6149,21.035,-7.6149,528,395,0,-8.5,-8.4853,-0.014719,1,0,220,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.035,-7.6149,21.035,-7.6149,528,395,0,-8.5,-8.4853,-0.014719,1,0,240,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.035,-7.6149,21.035,-7.6149,528,395,0,-8.5,-8.4853,-0.014719,1,0,260,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.035,-7.6149,21.035,-7.6149,528,395,0,-8.5,-8.4853,-0.014719,1,0,280,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.035,-7.6149,21.035,-7.6149,528,395,0,-8.5,-8.4853,-0.014719,1,0,300,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.035,-7.6149,21.035,-7.6149,528,395,0,-8.5,-8.4853,-0.014719,1,0,320,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.035,-7.6149,21.035,-7.6149,528,395,0,-8.5,-8.4853,-0.014719,1,0,340,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.033,-7.6181,21.033,-7.6181,528,395,0,-8.5,-8.4853,-0.014719,1,0,360,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.033,-7.6181,21.033,-7.6181,528,395,0,-8.5,-8.4853,-0.014719,1,0,380,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.031,-7.6213,21.031,-7.6213,528,395,0,-8.5,-8.4853,-0.014719,1,0,400,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.031,-7.6213,21.031,-7.6213,528,395,0,-8.5,-8.4853,-0.014719,1,0,420,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.035,-7.6225,21.035,-7.6225,528,395,0,-8.5,-8.4853,-0.014719,1,0,440,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.035,-7.6225,21.035,-7.6225,528,395,0,-8.5,-8.4853,-0.014719,1,0,460,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.028,-7.6246,21.029,-7.6246,528,395,0,-8.5,-8.4853,-0.014719,1,0,480,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.028,-7.6246,21.029,-7.6246,528,395,0,-8.5,-8.4853,-0.014719,1,0,500,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.028,-7.6246,21.029,-7.6246,528,395,0,-8.5,-8.4853,-0.014719,1,0,520,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.028,-7.6246,21.029,-7.6246,528,395,0,-8.5,-8.4853,-0.014719,1,0,540,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.028,-7.6246,21.029,-7.6246,528,395,0,-8.5,-8.4853,-0.014719,1,0,560,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.028,-7.6246,21.029,-7.6246,528,395,0,-8.5,-8.4853,-0.014719,1,0,580,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.028,-7.6246,21.029,-7.6246,528,395,0,-8.5,-8.4853,-0.014719,1,0,600,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.028,-7.6246,21.029,-7.6246,528,395,0,-8.5,-8.4853,-0.014719,1,0,620,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.028,-7.6246,21.029,-7.6246,528,395,0,-8.5,-8.4853,-0.014719,1,0,640,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.028,-7.6246,21.029,-7.6246,528,395,0,-8.5,-8.4853,-0.014719,1,0,660,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.028,-7.6246,21.029,-7.6246,528,395,0,-8.5,-8.4853,-0.014719,1,0,680,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.024,-7.6233,21.024,-7.6233,528,395,0,-8.5,-8.4853,-0.014719,1,0,700,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.026,-7.6201,21.026,-7.6201,528,395,0,-8.5,-8.4853,-0.014719,1,0,720,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.031,-7.6213,21.031,-7.6213,528,395,0,-8.5,-8.4853,-0.014719,1,0,740,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.031,-7.6213,21.031,-7.6213,528,395,0,-8.5,-8.4853,-0.014719,1,0,760,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.033,-7.6181,21.033,-7.6181,528,395,0,-8.5,-8.4853,-0.014719,1,0,780,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.033,-7.6181,21.033,-7.6181,528,395,0,-8.5,-8.4853,-0.014719,1,0,800,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.035,-7.6149,21.035,-7.6149,528,395,0,-8.5,-8.4853,-0.014719,1,0,820,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.035,-7.6149,21.035,-7.6149,528,395,0,-8.5,-8.4853,-0.014719,1,0,840,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.042,-7.6129,21.042,-7.6129,528,395,0,-8.5,-8.4853,-0.014719,1,0,860,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.042,-7.6129,21.042,-7.6129,528,395,0,-8.5,-8.4853,-0.014719,1,0,880,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.042,-7.6129,21.042,-7.6129,528,395,0,-8.5,-8.4853,-0.014719,1,0,900,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.042,-7.6129,21.042,-7.6129,528,395,0,-8.5,-8.4853,-0.014719,1,0,920,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.042,-7.6129,21.042,-7.6129,528,395,0,-8.5,-8.4853,-0.014719,1,0,940,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.047,-7.6141,21.047,-7.6141,528,395,0,-8.5,-8.4853,-0.014719,1,0,960,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.042,-7.6129,21.042,-7.6129,528,395,0,-8.5,-8.4853,-0.014719,1,0,980,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.042,-7.6129,21.042,-7.6129,528,395,0,-8.5,-8.4853,-0.014719,1,0,1000,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.042,-7.6129,21.042,-7.6129,528,395,0,-8.5,-8.4853,-0.014719,1,0,1020,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.042,-7.6129,21.042,-7.6129,528,395,0,-8.5,-8.4853,-0.014719,1,0,1040,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.042,-7.6129,21.042,-7.6129,528,395,0,-8.5,-8.4853,-0.014719,1,0,1060,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.042,-7.6129,21.042,-7.6129,528,395,0,-8.5,-8.4853,-0.014719,1,0,1080,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.037,-7.6116,21.037,-7.6116,528,395,0,-8.5,-8.4853,-0.014719,1,0,1100,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.037,-7.6116,21.037,-7.6116,528,395,0,-8.5,-8.4853,-0.014719,1,0,1120,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.032,-7.6104,21.032,-7.6104,528,395,0,-8.5,-8.4853,-0.014719,1,0,1140,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.032,-7.6104,21.032,-7.6104,528,395,0,-8.5,-8.4853,-0.014719,1,0,1160,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.028,-7.6092,21.028,-7.6092,528,395,0,-8.5,-8.4853,-0.014719,1,0,1180,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.028,-7.6092,21.028,-7.6092,528,395,0,-8.5,-8.4853,-0.014719,1,0,1200,0,0,0,0,"jl_0211","align_explicit_train_selected"
1,135,21.028,-7.6092,21.028,-7.6092,528,395,0,-8.5,-8.4853,-0.014719,1,0,1220,0,0,0,0,"jl_0211","align_explicit_train_selected"
