Trial#	TargetAngle	ArcAngle	XHomePosition(m)	YHomePosition(m)	XTarget(m)	YTarget(m)	XTouch	YTouch	Block#	Time(ms)
46	74.8336617224	90	0.0	-0.085	0.031690	0.031910	622	631	1	7414
47	145.169788183	130	0.0	-0.085	-0.099438	-0.015811	1210	427	1	6663
48	60.478708198	50	0.0	-0.085	0.059170	0.019492	495	569	1	6509
49	90.2227896148	90	0.0	-0.085	-0.000468	0.035357	804	671	1	5065
50	60.0761464331	50	0.0	-0.085	0.060277	0.019724	458	519	1	5170
51	131.064400705	130	0.0	-0.085	-0.079074	0.005758	1146	540	1	5650
52	73.2723504029	50	0.0	-0.085	0.035144	0.031936	631	618	1	5178
53	87.281169299	90	0.0	-0.085	0.005703	0.035093	836	706	1	5360
54	130.703626904	130	0.0	-0.085	-0.078734	0.006525	1157	499	1	9618
55	53.5139286794	50	0.0	-0.085	0.072236	0.012671	391	472	1	4737
56	133.076869936	130	0.0	-0.085	-0.082834	0.003590	1168	485	1	4713
57	84.6717360173	90	0.0	-0.085	0.011280	0.035946	704	662	1	4317
58	94.9575986026	90	0.0	-0.085	-0.010386	0.034733	793	676	1	5473
59	128.303059374	130	0.0	-0.085	-0.074966	0.009913	1110	566	1	5469
60	45.9902038282	50	0.0	-0.085	0.083409	0.001343	368	436	1	4582
61	114.151156832	130	0.0	-0.085	-0.049921	0.026333	1033	607	1	4223
62	92.5500926685	90	0.0	-0.085	-0.005383	0.035866	876	650	1	4149
63	51.8218532014	50	0.0	-0.085	0.074353	0.009560	430	491	1	5089
118	59.6562223489	50	0.0	-0.085	0.061069	0.019324	625	595	2	5068
119	137.525890408	130	0.0	-0.085	-0.089160	-0.003374	1181	469	2	4720
120	93.5538333077	90	0.0	-0.085	-0.007532	0.036277	773	614	2	4650
121	104.285644207	130	0.0	-0.085	-0.029794	0.032009	900	645	2	4482
122	76.9515012262	50	0.0	-0.085	0.027550	0.033873	667	615	2	4884
123	72.7299199837	90	0.0	-0.085	0.035877	0.030400	616	598	2	5510
124	62.3633481193	50	0.0	-0.085	0.056515	0.022935	554	517	2	5049
125	95.0909380335	90	0.0	-0.085	-0.010777	0.035970	774	586	2	4346
126	141.884374615	130	0.0	-0.085	-0.094881	-0.010562	1141	450	2	4744
127	95.5481549972	90	0.0	-0.085	-0.011639	0.034820	801	553	2	4886
128	119.83216084	130	0.0	-0.085	-0.060272	0.020104	918	540	2	4304
129	53.119978238	50	0.0	-0.085	0.072683	0.011875	408	372	2	4766
130	49.4506990443	50	0.0	-0.085	0.078792	0.007093	389	386	2	4480
131	93.3264330821	90	0.0	-0.085	-0.006994	0.035332	812	568	2	4595
132	122.294804143	130	0.0	-0.085	-0.064556	0.017138	975	544	2	4655
133	76.9393177459	50	0.0	-0.085	0.027176	0.032146	666	526	2	4543
134	135.345252083	130	0.0	-0.085	-0.085980	-0.000050	1151	420	2	4733
135	93.939908026	90	0.0	-0.085	-0.008262	0.034960	846	545	2	4884
190	73.0292590349	50	0.0	-0.085	0.035595	0.031639	616	578	3	4918
191	98.7020564689	90	0.0	-0.085	-0.018290	0.034497	762	578	3	5407
192	123.782337993	130	0.0	-0.085	-0.066842	0.014914	1022	481	3	4809
193	118.677842947	130	0.0	-0.085	-0.057706	0.020499	950	545	3	4265
194	75.4069134349	50	0.0	-0.085	0.030489	0.032107	632	578	3	4183
195	89.2672232219	90	0.0	-0.085	0.001551	0.036266	744	587	3	4597
196	106.655051131	90	0.0	-0.085	-0.034666	0.030878	955	535	3	5049
197	30.4981964973	50	0.0	-0.085	0.105025	-0.023140	357	322	3	5010
198	146.356915257	130	0.0	-0.085	-0.100805	-0.017916	1439	196	3	4034
199	128.304254561	130	0.0	-0.085	-0.074752	0.009638	1134	473	3	5157
200	70.5333284	50	0.0	-0.085	0.040121	0.028508	634	538	3	4840
201	92.2250213652	90	0.0	-0.085	-0.004682	0.035504	768	544	3	5202
202	94.5817536902	90	0.0	-0.085	-0.009646	0.035368	769	540	3	5244
203	65.131782512	50	0.0	-0.085	0.050715	0.024415	548	471	3	5222
204	128.484421237	130	0.0	-0.085	-0.074738	0.009011	968	506	3	4825
205	104.887256264	90	0.0	-0.085	-0.030941	0.031389	901	506	3	4775
206	118.512235496	130	0.0	-0.085	-0.057889	0.021564	1027	513	3	5783
207	80.3473164342	50	0.0	-0.085	0.020236	0.033977	602	566	3	5741
262	102.151428491	90	0.0	-0.085	-0.025402	0.032973	876	607	4	4013
263	101.729467934	130	0.0	-0.085	-0.024453	0.032774	888	601	4	4684
264	76.1823177915	50	0.0	-0.085	0.028943	0.032678	636	541	4	4031
