trial	targetangle_deg	arcangle_deg	homex_cm	homey_cm	handx_cm	handy_cm	tapx_cm	tapy_cm	block	time_ms	selected
46	74.834	90	0	0	3.169	11.691	2.9843	7.9887	1	7414	1
47	145.17	130	0	0	-9.9438	6.9189	-11.022	2.1407	1	6663	1
48	60.479	50	0	0	5.917	10.449	6.0094	6.2113	1	6509	1
49	90.223	90	0	0	-0.0468	12.036	-1.3508	9.1353	1	5065	1
50	60.076	50	0	0	6.0277	10.472	6.8907	4.778	1	5170	1
51	131.06	130	0	0	-7.9074	9.0758	-9.4971	5.38	1	5650	1
52	73.272	50	0	0	3.5144	11.694	2.7699	7.616	1	5178	1
53	87.281	90	0	0	0.5703	12.009	-2.1131	10.139	1	5360	1
54	130.7	130	0	0	-7.8734	9.1525	-9.7591	4.2047	1	9618	1
55	53.514	50	0	0	7.2236	9.7671	8.4866	3.4307	1	4737	1
56	133.08	130	0	0	-8.2834	8.859	-10.021	3.8033	1	4713	1
57	84.672	90	0	0	1.128	12.095	1.0311	8.8773	1	4317	1
58	94.958	90	0	0	-1.0386	11.973	-1.0888	9.2787	1	5473	1
59	128.3	130	0	0	-7.4966	9.4913	-8.6396	6.1253	1	5469	1
60	45.99	50	0	0	8.3409	8.6343	9.0344	2.3987	1	4582	1
61	114.15	130	0	0	-4.9921	11.133	-6.8055	7.3007	1	4223	1
62	92.55	90	0	0	-0.5383	12.087	-3.0658	8.5333	1	4149	1
63	51.822	50	0	0	7.4353	9.456	7.5576	3.9753	1	5089	1
118	59.656	50	0	0	6.1069	10.432	2.9128	6.9567	2	5068	1
119	137.53	130	0	0	-8.916	8.1626	-10.331	3.3447	2	4720	1
120	93.554	90	0	0	-0.7532	12.128	-0.61243	7.5013	2	4650	1
121	104.29	130	0	0	-2.9794	11.701	-3.6375	8.39	2	4482	1
122	76.952	50	0	0	2.755	11.887	1.9124	7.53	2	4884	1
123	72.73	90	0	0	3.5877	11.54	3.1272	7.0427	2	5510	1
124	62.363	50	0	0	5.6515	10.794	4.604	4.7207	2	5049	1
125	95.091	90	0	0	-1.0777	12.097	-0.63625	6.6987	2	4346	1
126	141.88	130	0	0	-9.4881	7.4438	-9.378	2.8	2	4744	1
127	95.548	90	0	0	-1.1639	11.982	-1.2794	5.7527	2	4886	1
128	119.83	130	0	0	-6.0272	10.51	-4.0663	5.38	2	4304	1
129	53.12	50	0	0	7.2683	9.6875	8.0817	0.56401	2	4766	1
130	49.451	50	0	0	7.8792	9.2093	8.5342	0.96534	2	4480	1
131	93.326	90	0	0	-0.6994	12.033	-1.5414	6.1827	2	4595	1
132	122.29	130	0	0	-6.4556	10.214	-5.424	5.4947	2	4655	1
133	76.939	50	0	0	2.7176	11.715	1.9362	4.9787	2	4543	1
134	135.35	130	0	0	-8.598	8.495	-9.6162	1.94	2	4733	1
135	93.94	90	0	0	-0.8262	11.996	-2.3513	5.5233	2	4884	1
190	73.029	50	0	0	3.5595	11.664	3.1272	6.4693	3	4918	1
191	98.702	90	0	0	-1.829	11.95	-0.35042	6.4693	3	5407	1
192	123.78	130	0	0	-6.6842	9.9914	-6.5435	3.6887	3	4809	1
193	118.68	130	0	0	-5.7706	10.55	-4.8285	5.5233	3	4265	1
194	75.407	50	0	0	3.0489	11.711	2.7461	6.4693	3	4183	1
195	89.267	90	0	0	0.1551	12.127	0.07833	6.7273	3	4597	1
196	106.66	90	0	0	-3.4666	11.588	-4.9476	5.2367	3	5049	1
197	30.498	50	0	0	10.503	6.186	9.2965	-0.86933	3	5010	0
198	146.36	130	0	0	-10.081	6.7084	-16.476	-4.4813	3	4034	0
199	128.3	130	0	0	-7.4752	9.4638	-9.2113	3.4593	3	5157	1
200	70.533	50	0	0	4.0121	11.351	2.6985	5.3227	3	4840	1
201	92.225	90	0	0	-0.4682	12.05	-0.49334	5.4947	3	5202	1
202	94.582	90	0	0	-0.9646	12.037	-0.51716	5.38	3	5244	1
