"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","participant","task"
1,135,0.2724,-8.7244,0.2724,-8.7244,528,395,0,-8.5,-8.4853,-0.014719,1,0,1,1,1,0,0,"ns_1905","align_explicit_train_selected"
1,135,0.5541,-8.9549,0.5541,-8.9549,528,395,0,-8.5,-8.4853,-0.014719,1,0,40,1,1,0,0,"ns_1905","align_explicit_train_selected"
1,135,0.8585,-9.1829,0.8585,-9.1829,528,395,0,-8.5,-8.4853,-0.014719,1,0,60,1,1,0,0,"ns_1905","align_explicit_train_selected"
1,135,1.2777,-9.4835,1.2777,-9.4835,528,395,0,-8.5,-8.4853,-0.014719,1,0,80,1,1,0,0,"ns_1905","align_explicit_train_selected"
1,135,1.7823,-9.831,1.7823,-9.831,528,395,0,-8.5,-8.4853,-0.014719,1,0,100,1,1,0,0,"ns_1905","align_explicit_train_selected"
1,135,2.3266,-10.196,2.3266,-10.196,528,395,0,-8.5,-8.4853,-0.014719,1,0,120,1,1,0,0,"ns_1905","align_explicit_train_selected"
1,135,2.9041,-10.552,2.9041,-10.552,528,395,0,-8.5,-8.4853,-0.014719,1,0,140,1,1,0,1,"ns_1905","align_explicit_train_selected"
1,135,3.5091,-10.891,3.5091,-10.891,528,395,0,-8.5,-8.4853,-0.014719,1,0,160,1,1,0,0,"ns_1905","align_explicit_train_selected"
1,135,4.1139,-11.195,4.1139,-11.195,528,395,0,-8.5,-8.4853,-0.014719,1,0,180,1,1,0,0,"ns_1905","align_explicit_train_selected"
1,135,4.7194,-11.47,4.7194,-11.47,528,395,0,-8.5,-8.4853,-0.014719,1,0,200,1,1,0,0,"ns_1905","align_explicit_train_selected"
1,135,5.2923,-11.696,5.2923,-11.696,528,395,0,-8.5,-8.4853,-0.014719,1,0,220,1,1,0,0,"ns_1905","align_explicit_train_selected"
1,135,5.8317,-11.876,5.8317,-11.876,528,395,0,-8.5,-8.4853,-0.014719,1,0,240,1,1,0,0,"ns_1905","align_explicit_train_selected"
1,135,6.3322,-12.009,6.3322,-12.009,528,395,0,-8.5,-8.4853,-0.014719,1,0,260,1,1,0,0,"ns_1905","align_explicit_train_selected"
1,135,6.7854,-12.096,6.7854,-12.096,528,395,0,-8.5,-8.4853,-0.014719,1,0,280,1,1,0,0,"ns_1905","align_explicit_train_selected"
1,135,7.1798,-12.132,7.1798,-12.132,528,395,0,-8.5,-8.4853,-0.014719,1,0,300,1,1,0,0,"ns_1905","align_explicit_train_selected"
1,135,7.5255,-12.125,7.5255,-12.125,528,395,0,-8.5,-8.4853,-0.014719,1,0,320,1,1,0,0,"ns_1905","align_explicit_train_selected"
1,135,7.8065,-12.066,7.8065,-12.066,528,395,0,-8.5,-8.4853,-0.014719,1,0,340,1,1,0,0,"ns_1905","align_explicit_train_selected"
1,135,8.0148,-11.957,8.0148,-11.957,528,395,0,-8.5,-8.4853,-0.014719,1,0,360,1,1,0,0,"ns_1905","align_explicit_train_selected"
