group,ID,trial,targetangle_deg,arcangle_deg,homex_cm,homey_cm,handx_cm,handy_cm,tapx_cm,tapy_cm,block,time_ms,selected,active,ro
handview,bf_3237,196,113.02,130,0,0,-4.7149,11.099,-4.16986238972756,10.9905436381133,3,3643,1,1,0
handview,bf_3237,197,54.34,50,0,0,7.0924,9.8845,5.85813761027244,9.27054363811331,3,3758,1,1,0
handview,bf_3237,198,71.585,90,0,0,3.8814,11.657,3.42853761027244,11.1915436381133,3,4358,1,1,0
handview,bf_3237,199,67.47,50,0,0,4.6815,11.285,4.52423761027244,10.4175436381133,3,3449,1,1,0
handview,bf_3237,200,132.74,130,0,0,-8.3098,8.9928,-6.64706238972756,8.84054363811331,3,3881,1,1,0
handview,bf_3237,201,110.08,90,0,0,-4.1927,11.472,-3.43146238972756,11.9655436381133,3,3958,1,1,0
handview,bf_3237,202,49.956,50,0,0,7.861,9.3537,8.62123761027244,7.69384363811331,3,3969,1,1,0
handview,bf_3237,203,86.548,90,0,0,0.7318,12.131,0.832247610272441,12.1375436381133,3,4133,1,1,0
handview,bf_3237,204,118.82,130,0,0,-5.8348,10.603,-2.83596238972756,11.7935436381133,3,4238,1,1,0
handview,bf_3237,205,55.954,50,0,0,6.7424,9.9786,5.52463761027244,9.64324363811331,3,3343,1,1,0
handview,bf_3237,206,118.64,130,0,0,-5.7699,10.566,-4.19366238972756,11.6215436381133,3,3597,1,1,0
handview,bf_3237,207,102.77,90,0,0,-2.6638,11.754,-1.04946238972756,12.0795436381133,3,3440,1,1,0
handview,bf_3237,262,108.78,130,0,0,-3.8652,11.364,-3.43146238972756,11.2195436381133,4,3783,1,1,0
handview,bf_3237,263,68.563,50,0,0,4.421,11.26,3.83353761027244,11.9655436381133,4,3555,1,1,0
handview,bf_3237,264,84.927,90,0,0,1.0807,12.175,0.760787610272441,11.9655436381133,4,3553,1,1,0
handview,bf_3237,265,106.68,90,0,0,-3.4572,11.536,-3.35996238972756,11.6495436381133,4,3619,1,1,0
handview,bf_3237,266,112.12,130,0,0,-4.5896,11.291,-4.83676238972756,11.0195436381133,4,3449,1,1,0
handview,bf_3237,267,70.121,50,0,0,4.1935,11.597,3.88113761027244,10.8185436381133,4,3819,1,1,0
handview,bf_3237,268,116.63,130,0,0,-5.3888,10.745,-4.71766238972756,11.5635436381133,4,3432,1,1,0
handview,bf_3237,269,69.756,50,0,0,4.1807,11.336,5.88193761027244,11.7075436381133,4,3652,1,1,0
handview,bf_3237,270,79.859,90,0,0,2.1444,11.989,2.90453761027244,11.1335436381133,4,3591,1,1,0
handview,bf_3237,271,107.92,90,0,0,-3.699,11.441,-3.47906238972756,11.3635436381133,4,3811,1,1,0
handview,bf_3237,272,52.489,50,0,0,7.3287,9.547,8.26393761027244,9.92984363811331,4,4347,1,1,0
handview,bf_3237,273,106.3,130,0,0,-3.4178,11.691,-3.02646238972756,11.6215436381133,4,3349,1,1,0
handview,bf_3237,274,102.12,90,0,0,-2.5432,11.843,-3.97926238972756,10.7615436381133,4,4307,1,1,0
handview,bf_3237,275,57.876,50,0,0,6.4844,10.328,4.61953761027244,11.4205436381133,4,3668,1,1,0
handview,bf_3237,276,109.1,130,0,0,-3.9436,11.391,-3.19326238972756,11.5635436381133,4,3129,1,1,0
handview,bf_3237,277,116.27,90,0,0,-5.3492,10.837,-4.26516238972756,11.0475436381133,4,3390,1,1,0
handview,bf_3237,278,67.278,50,0,0,4.6677,11.147,5.50083761027244,10.0445436381133,4,3479,1,1,0
handview,bf_3237,279,113.37,130,0,0,-4.8777,11.288,-3.78876238972756,10.1015436381133,4,3401,1,1,0
handview,bf_3237,73,57.448,50,0,0,6.0681,9.5058,7.14443761027244,9.47124363811331,1,4224,1,0,0
handview,bf_3237,74,146.31,130,0,0,-9.4276,6.2852,-10.4107623897276,6.14584363811331,1,3049,1,0,0
handview,bf_3237,75,78.796,90,0,0,2.177,10.991,2.69013761027244,11.9075436381133,1,3148,1,0,0
handview,bf_3237,76,69.805,50,0,0,3.9599,10.766,3.61913761027244,11.7645436381133,1,3346,1,0,0
handview,bf_3237,77,111.29,130,0,0,-4.1151,10.56,-2.78826238972756,11.3635436381133,1,3129,1,0,0
handview,bf_3237,78,102.94,90,0,0,-2.5393,11.056,-2.52626238972756,11.7935436381133,1,2989,1,0,0
handview,bf_3237,79,51.713,50,0,0,6.9258,8.7738,7.90663761027244,9.18454363811331,1,2901,1,0,0
handview,bf_3237,80,87.464,90,0,0,0.4909,11.083,-0.858962389727559,12.2805436381133,1,3179,1,0,0
handview,bf_3237,81,114.61,130,0,0,-4.7309,10.327,-4.05076238972756,10.8755436381133,1,3049,1,0,0
handview,bf_3237,82,59.581,50,0,0,5.824,9.9193,6.33453761027244,10.5605436381133,1,2949,1,0,0
handview,bf_3237,83,123.04,130,0,0,-6.1397,9.4407,-5.69426238972756,10.9335436381133,1,2969,1,0,0
handview,bf_3237,84,92.274,90,0,0,-0.4476,11.271,-0.239622389727559,11.5355436381133,1,3189,1,0,0
handview,bf_3237,85,127.87,130,0,0,-6.9522,8.9409,-9.69576238972756,8.43924363811331,1,2949,1,0,0
handview,bf_3237,86,89.895,90,0,0,0.0208,11.369,-0.811262389727559,12.1655436381133,1,3078,1,0,0
handview,bf_3237,87,52.347,50,0,0,6.8547,8.8839,7.21583761027244,10.0445436381133,1,2950,1,0,0
handview,bf_3237,88,46.946,50,0,0,7.6607,8.1996,8.02573761027244,9.75784363811331,1,2963,1,0,0
handview,bf_3237,89,92.432,90,0,0,-0.4811,11.326,-3.02646238972756,12.3665436381133,1,2901,1,0,0
handview,bf_3237,90,135.91,130,0,0,-8.1028,7.8489,-9.17196238972756,7.89454363811331,1,3209,1,0,0
handview,bf_3237,145,134.04,130,0,0,-8.1269,8.4036,-8.45736238972756,7.26384363811331,2,6252,1,0,0
handview,bf_3237,146,50.208,50,0,0,7.3068,8.7723,6.71563761027244,9.64324363811331,2,2579,1,0,0
handview,bf_3237,147,107.64,90,0,0,-3.4868,10.964,-3.64576238972756,11.7075436381133,2,2545,1,0,0
handview,bf_3237,148,76.246,90,0,0,2.7261,11.137,3.66673761027244,11.5925436381133,2,2592,1,0,0
handview,bf_3237,149,63.639,50,0,0,5.1791,10.451,4.09553761027244,10.2455436381133,2,2819,1,0,0
handview,bf_3237,150,128.55,130,0,0,-7.1483,8.9716,-8.76696238972756,9.27054363811331,2,2874,1,0,0
handview,bf_3237,151,119.44,130,0,0,-5.5492,9.8318,-4.81296238972756,10.0155436381133,2,2862,1,0,0
handview,bf_3237,152,91.23,90,0,0,-0.2443,11.382,-0.692162389727559,11.9365436381133,2,3036,1,0,0
handview,bf_3237,153,63.086,50,0,0,5.3361,10.511,3.85733761027244,11.2195436381133,2,3106,1,0,0
handview,bf_3237,154,107.06,130,0,0,-3.2836,10.698,-3.57436238972756,11.5635436381133,2,3095,1,0,0
handview,bf_3237,155,89.396,90,0,0,0.1173,11.129,0.427317610272441,12.2235436381133,2,3055,1,0,0
handview,bf_3237,156,65.16,50,0,0,4.7959,10.36,4.90533761027244,10.7325436381133,2,3079,1,0,0
handview,bf_3237,157,49.692,50,0,0,7.3311,8.6421,7.97803761027244,10.1595436381133,2,2729,1,0,0
handview,bf_3237,158,118.97,130,0,0,-5.5674,10.057,-5.86106238972756,9.55724363811331,2,2909,1,0,0
handview,bf_3237,159,89.308,90,0,0,0.1367,11.321,0.236757610272441,11.7355436381133,2,2809,1,0,0
handview,bf_3237,160,55.609,50,0,0,6.4048,9.3573,7.00143761027244,9.81524363811331,2,2809,1,0,0
handview,bf_3237,161,129.32,130,0,0,-7.1846,8.771,-8.76696238972756,8.35324363811331,2,3129,1,0,0
handview,bf_3237,162,96.969,90,0,0,-1.3461,11.012,-0.835162389727559,11.4205436381133,2,3049,1,0,0
handview,bf_3237,217,64.946,50,0,0,4.9417,10.571,5.02443761027244,10.9335436381133,3,2870,1,0,0
handview,bf_3237,218,73.55,90,0,0,3.2008,10.84,2.30903761027244,11.1055436381133,3,2719,1,0,0
handview,bf_3237,219,125.36,130,0,0,-6.6336,9.3493,-7.79036238972756,8.55384363811331,3,2849,1,0,0
handview,bf_3237,220,124.38,130,0,0,-6.5175,9.525,-5.78956238972756,10.0735436381133,3,2762,1,0,0
handview,bf_3237,221,54.559,50,0,0,6.6511,9.3449,6.31073761027244,10.1305436381133,3,2724,1,0,0
handview,bf_3237,222,94.609,90,0,0,-0.8917,11.061,-3.05036238972756,12.1655436381133,3,3166,1,0,0
handview,bf_3237,223,114.15,130,0,0,-4.5763,10.205,-5.33696238972756,11.5635436381133,3,3008,1,0,0
handview,bf_3237,224,55.138,50,0,0,6.4383,9.2421,7.64463761027244,9.61454363811331,3,2632,1,0,0
handview,bf_3237,225,70.505,90,0,0,3.7758,10.665,3.45243761027244,11.8505436381133,3,2780,1,0,0
handview,bf_3237,226,67.327,50,0,0,4.3654,10.45,4.30993761027244,9.61454363811331,3,2994,1,0,0
handview,bf_3237,227,131.73,130,0,0,-7.5101,8.4188,-8.19536238972756,7.63654363811331,3,2789,1,0,0
handview,bf_3237,228,108.67,90,0,0,-3.6466,10.794,-5.14646238972756,10.7325436381133,3,2818,1,0,0
handview,bf_3237,229,51.545,50,0,0,7.0388,8.8634,10.1694376102724,5.80184363811331,3,2648,0,0,0
handview,bf_3237,230,85.094,90,0,0,0.9577,11.158,1.14189761027244,12.5095436381133,3,2909,1,0,0
handview,bf_3237,231,121.28,130,0,0,-5.9112,9.7293,-5.09876238972756,11.0765436381133,3,3059,1,0,0
handview,bf_3237,232,55.191,50,0,0,6.3851,9.1838,7.90663761027244,8.81184363811331,3,2913,1,0,0
handview,bf_3237,233,120.13,130,0,0,-5.6289,9.6975,-5.14646238972756,10.2735436381133,3,2782,1,0,0
handview,bf_3237,234,102.12,90,0,0,-2.3257,10.834,-3.19326238972756,12.1085436381133,3,3059,1,0,0
handview,bf_3237,289,108.89,130,0,0,-3.5773,10.457,-5.69426238972756,11.1625436381133,4,2809,1,0,0
handview,bf_3237,290,66.265,50,0,0,4.5187,10.277,4.69103761027244,10.4455436381133,4,2881,1,0,0
handview,bf_3237,291,83.805,90,0,0,1.225,11.285,2.02323761027244,12.4815436381133,4,2836,1,0,0
handview,bf_3237,292,105.62,90,0,0,-3.0007,10.732,-1.47826238972756,11.7645436381133,4,2769,1,0,0
handview,bf_3237,293,112.57,130,0,0,-4.3549,10.477,-1.57356238972756,11.9365436381133,4,2800,1,0,0
handview,bf_3237,294,69.318,50,0,0,4.1012,10.864,5.09593761027244,10.9045436381133,4,2986,1,0,0
handview,bf_3237,295,120.38,130,0,0,-5.8464,9.9717,-4.45566238972756,12.3095436381133,4,2873,1,0,0
handview,bf_3237,296,68.87,50,0,0,4.0435,10.463,5.64373761027244,10.0155436381133,4,3076,1,0,0
handview,bf_3237,297,79.979,90,0,0,1.9703,11.15,1.85643761027244,11.5635436381133,4,3078,1,0,0
handview,bf_3237,298,109.8,90,0,0,-3.7905,10.53,-0.430182389727559,12.4525436381133,4,3349,1,0,0
handview,bf_3237,299,53.6,50,0,0,6.6433,9.0108,9.69303761027244,6.89124363811331,4,2788,1,0,0
handview,bf_3237,300,108.2,130,0,0,-3.5268,10.724,-3.09796238972756,11.5925436381133,4,2840,1,0,0
handview,bf_3237,301,103.84,90,0,0,-2.7088,10.996,0.284397610272441,11.6785436381133,4,2778,1,0,0
handview,bf_3237,302,59.371,50,0,0,5.7695,9.7446,8.64503761027244,8.43924363811331,4,3368,1,0,0
handview,bf_3237,303,111.16,130,0,0,-4.0456,10.45,-2.57396238972756,12.4815436381133,4,3720,1,0,0
handview,bf_3237,304,116.68,90,0,0,-5.0148,9.9794,-3.86016238972756,11.5635436381133,4,3042,1,0,0
handview,bf_3237,305,68.228,50,0,0,4.1721,10.446,8.52593761027244,9.27054363811331,4,3028,1,0,0
handview,bf_3237,306,113.06,130,0,0,-4.4729,10.505,-3.45526238972756,11.7935436381133,4,3281,1,0,0
handview,bm_3244,46,41.684,50,0,0,9.0333,8.0439,8.46541500226871,7.32516197780573,1,3610,1,1,0
handview,bm_3244,47,138.61,130,0,0,-9.3059,8.2016,-8.58938499773129,8.12776197780573,1,3109,1,1,0
handview,bm_3244,48,61.992,90,0,0,5.7242,10.762,5.22591500226871,10.8514619778057,1,3494,1,1,0
handview,bm_3244,49,133.13,90,0,0,-8.3055,8.865,-4.68298499773129,10.5354619778057,1,3638,1,1,0
handview,bm_3244,50,167.35,130,0,0,-11.71,2.6284,-11.0424849977313,3.97116197780573,1,3592,1,1,0
handview,bm_3244,51,37.51,50,0,0,9.6293,7.3914,9.03701500226871,7.41116197780573,1,3637,1,1,0
handview,bm_3244,52,88.529,50,0,0,0.3095,12.049,1.74831500226871,11.3094619778057,1,4390,1,1,0
handview,bm_3244,53,113.91,130,0,0,-4.8816,11.013,-3.30138499773129,10.6504619778057,1,3970,1,1,0
handview,bm_3244,54,93.406,90,0,0,-0.7149,12.011,1.58151500226871,11.1664619778057,1,3810,1,1,0
handview,bm_3244,55,141.08,130,0,0,-9.3614,7.5592,-5.68338499773129,9.73316197780573,1,3370,1,1,0
handview,bm_3244,56,72.859,50,0,0,3.6011,11.676,3.77291500226871,9.58976197780573,1,3708,1,1,0
handview,bm_3244,57,76.694,90,0,0,2.8035,11.854,1.91501500226871,10.3634619778057,1,3639,1,1,0
handview,bm_3244,58,75.567,50,0,0,3.0177,11.725,2.62961500226871,11.6534619778057,1,3785,1,1,0
handview,bm_3244,59,99.215,90,0,0,-1.9428,11.976,-1.72938499773129,11.0234619778057,1,4429,1,1,0
handview,bm_3244,60,143.68,130,0,0,-9.7786,7.1896,-8.25588499773129,9.33176197780573,1,3835,1,1,0
handview,bm_3244,61,124.28,90,0,0,-6.7915,9.9618,-4.82588499773129,10.5934619778057,1,3589,1,1,0
handview,bm_3244,62,33.993,50,0,0,10.197,6.8761,9.27521500226871,6.80916197780573,1,3589,1,1,0
handview,bm_3244,63,156.8,130,0,0,-11.149,4.7775,-11.2094849977313,5.34716197780573,1,3469,1,1,0
handview,bm_3244,118,100.95,90,0,0,-2.2825,11.8,-4.73058499773129,9.53246197780573,2,3110,0,1,0
handview,bm_3244,119,45.856,50,0,0,8.544,8.8031,7.08381500226871,9.27446197780573,2,3034,1,1,0
handview,bm_3244,120,143.66,130,0,0,-9.866,7.2569,-8.68458499773129,9.13116197780573,2,2969,1,1,0
handview,bm_3244,121,52.287,50,0,0,7.4912,9.6881,5.10681500226871,10.4214619778057,2,2909,1,1,0
handview,bm_3244,122,108.99,130,0,0,-3.9198,11.39,-3.61108499773129,12.3994619778057,2,3009,1,1,0
handview,bm_3244,123,61.861,90,0,0,5.7895,10.825,5.03541500226871,10.5934619778057,2,3169,1,1,0
handview,bm_3244,124,136.46,90,0,0,-8.7387,8.3044,-7.68418499773129,10.1634619778057,2,2919,1,1,0
handview,bm_3244,125,85.934,50,0,0,0.8583,12.074,1.65301500226871,10.8224619778057,2,3328,1,1,0
handview,bm_3244,126,163.52,130,0,0,-11.619,3.4367,-11.0184849977313,5.06046197780573,2,2969,1,1,0
handview,bm_3244,127,55.479,90,0,0,6.9295,10.074,4.70191500226871,9.81916197780573,2,3450,1,1,0
handview,bm_3244,128,52.536,50,0,0,7.4178,9.6796,7.46491500226871,9.27446197780573,2,3509,1,1,0
handview,bm_3244,129,109.22,130,0,0,-3.9745,11.4,-3.84928499773129,11.0804619778057,2,3709,1,1,0
handview,bm_3244,130,155.52,130,0,0,-10.964,4.991,-10.0184849977313,6.03516197780573,2,3269,1,1,0
handview,bm_3244,131,76.547,90,0,0,2.7938,11.679,2.27231500226871,11.0234619778057,2,3449,1,1,0
handview,bm_3244,132,73.368,50,0,0,3.4389,11.512,4.53521500226871,10.6214619778057,2,3369,1,1,0
handview,bm_3244,133,128.41,130,0,0,-7.5307,9.4985,-7.37458499773129,9.61846197780573,2,3379,1,1,0
handview,bm_3244,134,116.97,90,0,0,-5.5279,10.862,-4.70678499773129,11.7114619778057,2,3269,1,1,0
handview,bm_3244,135,37.073,50,0,0,9.8401,7.4346,9.75161500226871,6.78046197780573,2,3309,1,1,0
handview,bm_3244,190,107.92,90,0,0,-3.7119,11.48,-4.30188499773129,10.1914619778057,3,3991,1,1,0
handview,bm_3244,191,34.973,50,0,0,10.008,7.0007,9.08471500226871,8.29976197780573,3,3029,1,1,0
handview,bm_3244,192,169.35,130,0,0,-11.8,2.2192,-11.0424849977313,4.22916197780573,3,3109,1,1,0
handview,bm_3244,193,103.6,130,0,0,-2.824,11.671,-2.94418499773129,11.9404619778057,3,3189,1,1,0
handview,bm_3244,194,73.617,50,0,0,3.425,11.65,3.08221500226871,11.3954619778057,3,3269,1,1,0
handview,bm_3244,195,115.85,90,0,0,-5.265,10.868,-4.68298499773129,11.1094619778057,3,3349,1,1,0
handview,bm_3244,196,60.096,90,0,0,6.0747,10.563,4.15401500226871,10.8224619778057,3,3349,1,1,0
handview,bm_3244,197,76.517,50,0,0,2.83,11.803,2.36761500226871,11.6534619778057,3,3089,1,1,0
handview,bm_3244,198,155.1,130,0,0,-11.026,5.1171,-9.13718499773129,6.66576197780573,3,3149,1,1,0
handview,bm_3244,199,42.039,50,0,0,9.1021,8.2067,6.41691500226871,9.61846197780573,3,3108,1,1,0
handview,bm_3244,200,120.19,130,0,0,-6.0664,10.428,-5.04028499773129,10.3354619778057,3,3329,1,1,0
handview,bm_3244,201,92.487,90,0,0,-0.5218,12.015,-0.967084997731288,12.0834619778057,3,3228,1,1,0
handview,bm_3244,202,28.159,50,0,0,10.627,5.6886,9.89451500226871,6.46516197780573,3,3029,1,1,0
handview,bm_3244,203,145.44,130,0,0,-10.001,6.8884,-9.25628499773129,7.49716197780573,3,3009,1,1,0
handview,bm_3244,204,62.785,90,0,0,5.563,10.817,3.01071500226871,11.1664619778057,3,3169,1,1,0
handview,bm_3244,205,71.616,50,0,0,3.8513,11.588,3.46331500226871,10.6504619778057,3,3170,1,1,0
handview,bm_3244,206,117.66,130,0,0,-5.5833,10.654,-5.87388499773129,10.5644619778057,3,3289,1,1,0
handview,bm_3244,207,93.126,90,0,0,-0.6567,12.026,-0.871884997731288,11.8834619778057,3,3109,1,1,0
handview,bm_3244,262,142.99,130,0,0,-9.6008,7.2361,-7.51748499773129,8.12776197780573,4,3050,1,1,0
handview,bm_3244,263,84.055,90,0,0,1.2659,12.156,2.77251500226871,12.0554619778057,4,2849,1,1,0
handview,bm_3244,264,86.119,50,0,0,0.8267,12.187,1.93881500226871,11.5674619778057,4,2949,1,1,0
handview,bm_3244,265,173.67,130,0,0,-12.428,1.3777,-11.1614849977313,4.34376197780573,4,2989,1,1,0
handview,bm_3244,266,22.178,50,0,0,11.168,4.5527,11.4425150022687,4.25776197780573,4,2909,1,1,0
handview,bm_3244,267,136.13,90,0,0,-8.7596,8.4211,-6.18358499773129,10.4784619778057,4,3009,1,1,0
handview,bm_3244,268,42.505,90,0,0,9.0268,8.273,5.77381500226871,11.0514619778057,4,2869,0,1,0
handview,bm_3244,269,130.89,130,0,0,-7.9426,9.1735,-3.15848499773129,10.9374619778057,4,3249,0,1,0
handview,bm_3244,270,82.94,50,0,0,1.4932,12.057,3.32041500226871,11.9694619778057,4,3529,1,1,0
handview,bm_3244,271,102.36,90,0,0,-2.6091,11.91,-1.11008499773129,11.6534619778057,4,3149,1,1,0
handview,bm_3244,272,41.025,50,0,0,9.1265,7.9405,8.20331500226871,9.21716197780573,4,2989,1,1,0
handview,bm_3244,273,148.91,130,0,0,-10.366,6.2509,-8.01768499773129,8.52916197780573,4,2829,1,1,0
handview,bm_3244,274,119.19,130,0,0,-5.9479,10.646,-5.04028499773129,10.7934619778057,4,3249,1,1,0
handview,bm_3244,275,59.118,50,0,0,6.1751,10.325,5.27361500226871,10.0771619778057,4,3109,1,1,0
handview,bm_3244,276,130.07,90,0,0,-7.8405,9.32,-4.87348499773129,10.9374619778057,4,2849,1,1,0
handview,bm_3244,277,26.793,50,0,0,10.752,5.4294,10.2995150022687,6.95246197780573,4,3029,1,1,0
handview,bm_3244,278,86.116,90,0,0,0.8316,12.249,2.55811500226871,11.3954619778057,4,3008,1,1,0
handview,bm_3244,279,153.77,130,0,0,-10.96,5.4011,-8.49408499773129,8.52916197780573,4,3190,1,1,0
handview,bm_3244,73,43.26,50,0,0,8.1195,7.6407,6.67891500226871,8.95916197780573,1,11748,1,0,0
handview,bm_3244,74,140.23,130,0,0,-8.9344,7.4363,-6.27888499773129,10.3354619778057,1,2913,1,0,0
handview,bm_3244,75,61.508,90,0,0,5.5108,10.153,3.67771500226871,10.9654619778057,1,2709,1,0,0
handview,bm_3244,76,133.24,90,0,0,-7.6631,8.1478,-4.39708499773129,10.7934619778057,1,2602,1,0,0
handview,bm_3244,77,167.35,130,0,0,-10.844,2.4329,-11.0664849977313,7.21046197780573,1,2769,0,0,0
handview,bm_3244,78,38.354,50,0,0,8.9265,7.0635,9.77541500226871,5.60516197780573,1,3049,1,0,0
handview,bm_3244,79,86.897,50,0,0,0.6176,11.391,3.39181500226871,11.6254619778057,1,3523,1,0,0
handview,bm_3244,80,116.17,130,0,0,-5.0223,10.22,-4.06368499773129,11.6824619778057,1,2969,1,0,0
handview,bm_3244,81,94.355,90,0,0,-0.8524,11.192,2.17701500226871,12.8864619778057,1,3069,0,0,0
handview,bm_3244,82,142.96,130,0,0,-8.9065,6.7213,-6.37418499773129,10.1634619778057,1,2953,1,0,0
handview,bm_3244,83,69.636,50,0,0,4.0332,10.866,4.01111500226871,10.9654619778057,1,3101,1,0,0
handview,bm_3244,84,76.777,90,0,0,2.5703,10.939,2.51051500226871,11.7114619778057,1,2749,1,0,0
handview,bm_3244,85,74.512,50,0,0,3.0404,10.973,3.46331500226871,11.7394619778057,1,2889,1,0,0
handview,bm_3244,86,99.903,90,0,0,-1.964,11.249,3.10601500226871,10.9654619778057,1,2968,1,0,0
handview,bm_3244,87,145.58,130,0,0,-9.2653,6.3489,-6.58848499773129,9.81916197780573,1,2908,1,0,0
handview,bm_3244,88,124.79,90,0,0,-6.3162,9.0898,-3.18238499773129,12.3994619778057,1,2668,1,0,0
handview,bm_3244,89,36.342,50,0,0,9.3638,6.8889,10.6325150022687,6.46516197780573,1,2729,1,0,0
handview,bm_3244,90,156.79,130,0,0,-10.573,4.5336,-8.94668499773129,8.75846197780573,1,2869,1,0,0
handview,bm_3244,145,100.71,90,0,0,-2.0522,10.853,-0.943284997731288,11.6824619778057,2,3684,1,0,0
handview,bm_3244,146,46.841,50,0,0,7.959,8.4876,8.72741500226871,8.44316197780573,2,2749,1,0,0
handview,bm_3244,147,143.73,130,0,0,-9.2678,6.8004,-6.73138499773129,10.1057619778057,2,2629,1,0,0
