group,ID,trial,targetangle_deg,arcangle_deg,homex_cm,homey_cm,handx_cm,handy_cm,tapx_cm,tapy_cm,block,time_ms,selected,active
60implicit,ab_2601,46,63.183,50,0,0,5.4471,10.775,4.967885294871,10.7469068405972,1,9607,1,1
60implicit,ab_2601,47,84.946,90,0,0,1.0604,11.99,-1.558614705129,11.7509068405972,1,16177,1,1
60implicit,ab_2601,48,128.81,130,0,0,-7.6218,9.4748,-7.680214705129,8.4539068405972,1,6607,1,1
60implicit,ab_2601,49,59.774,50,0,0,6.0569,10.396,6.659085294871,9.8012068405972,1,3935,1,1
60implicit,ab_2601,50,92.627,90,0,0,-0.5521,12.032,-0.439114705129001,12.1519068405972,1,2823,1,1
60implicit,ab_2601,51,137.72,130,0,0,-8.9271,8.1181,-7.037114705129,9.1992068405972,1,2877,1,1
60implicit,ab_2601,52,92.969,90,0,0,-0.6382,12.305,-0.129514705129001,11.9509068405972,1,2727,1,1
60implicit,ab_2601,53,136.09,130,0,0,-8.7712,8.4442,-7.060914705129,9.4286068405972,1,2992,1,1
60implicit,ab_2601,54,74.056,50,0,0,3.4533,12.087,7.349885294871,9.4859068405972,1,2676,1,1
60implicit,ab_2601,55,109.49,90,0,0,-4.278,12.084,-1.082214705129,11.9229068405972,1,2592,1,1
60implicit,ab_2601,56,140.59,130,0,0,-9.6499,7.9299,-7.561114705129,9.2852068405972,1,2452,1,1
60implicit,ab_2601,57,76.46,50,0,0,2.9183,12.118,4.586785294871,10.5469068405972,1,2309,1,1
60implicit,ab_2601,58,150.18,130,0,0,-10.718,6.1428,-7.584914705129,9.1706068405972,1,2488,1,1
60implicit,ab_2601,59,68.838,50,0,0,4.5684,11.801,6.158885294871,10.3459068405972,1,2269,1,1
60implicit,ab_2601,60,104.27,90,0,0,-3.136,12.333,-0.653514705129001,12.6109068405972,1,2329,1,1
60implicit,ab_2601,61,72.117,50,0,0,3.8908,12.059,6.801985294871,10.1739068405972,1,2329,1,1
60implicit,ab_2601,62,127.33,130,0,0,-7.5825,9.9442,-8.228114705129,7.9952068405972,1,2369,1,1
60implicit,ab_2601,63,111.64,90,0,0,-4.4261,11.158,-2.964014705129,12.2089068405972,1,2409,1,1
