group,ID,trial,targetangle_deg,arcangle_deg,homex_cm,homey_cm,handx_cm,handy_cm,tapx_cm,tapy_cm,block,time_ms,selected,active
60explicit_b,vb_0706,46,80.807,50,0,0,1.9177,11.849,0.6483080314268,11.5766560680094,1,20208,1,1
60explicit_b,vb_0706,47,105.06,90,0,0,-3.1248,11.615,-7.3549829685732,13.3829560680094,1,17921,0,1
60explicit_b,vb_0706,48,23.259,130,0,0,11.03,4.7409,12.4626170314268,7.50595606800943,1,15755,1,1
60explicit_b,vb_0706,49,152.87,130,0,0,-10.692,5.4785,-11.9283829685732,10.1719560680094,1,9975,0,1
60explicit_b,vb_0706,50,112.59,50,0,0,-4.6462,11.167,-7.8552829685732,13.4689560680094,1,13247,0,1
60explicit_b,vb_0706,51,20.337,90,0,0,11.321,4.1961,11.1046170314268,8.85325606800943,1,9013,1,1
60explicit_b,vb_0706,52,111.35,90,0,0,-4.3912,11.232,-5.8543829685732,11.1752560680094,1,12269,1,1
60explicit_b,vb_0706,53,116.15,50,0,0,-5.3361,10.868,-5.6399829685732,10.6592560680094,1,13401,1,1
60explicit_b,vb_0706,54,168.22,130,0,0,-11.753,2.4507,-10.7613829685732,4.00865606800943,1,7659,1,1
60explicit_b,vb_0706,55,48.313,90,0,0,8.0607,9.0513,5.6027170314268,10.4299560680094,1,8697,1,1
60explicit_b,vb_0706,56,96.016,130,0,0,-1.2593,11.948,-2.4720829685732,11.9492560680094,1,7984,1,1
60explicit_b,vb_0706,57,64.402,50,0,0,5.2887,11.039,2.2442170314268,11.4619560680094,1,13958,1,1
60explicit_b,vb_0706,58,86.243,90,0,0,0.7869,11.983,1.7916170314268,11.7772560680094,1,10064,1,1
60explicit_b,vb_0706,59,102.41,130,0,0,-2.6133,11.871,-3.5915829685732,11.7486560680094,1,7870,1,1
60explicit_b,vb_0706,60,49.592,50,0,0,7.7999,9.1623,4.5070170314268,11.0892560680094,1,7751,1,1
60explicit_b,vb_0706,61,60.802,50,0,0,5.8838,10.529,3.7210170314268,11.2326560680094,1,9142,1,1
60explicit_b,vb_0706,62,136.87,130,0,0,-8.78,8.2239,-7.3549829685732,8.50925606800943,1,6845,1,1
60explicit_b,vb_0706,63,102.8,90,0,0,-2.6685,11.748,-5.1874829685732,10.8026560680094,1,7583,1,1
60explicit_b,vb_0706,118,92.117,130,0,0,-0.4445,12.024,-2.7102829685732,11.8059560680094,2,8679,1,1
60explicit_b,vb_0706,119,44.129,50,0,0,8.6757,8.416,6.6270170314268,9.13995606800943,2,6537,1,1
60explicit_b,vb_0706,120,79.532,90,0,0,2.1987,11.9,1.1485170314268,12.3509560680094,2,7248,1,1
60explicit_b,vb_0706,121,131.18,130,0,0,-7.9341,9.0698,-6.1163829685732,10.7166560680094,2,7216,1,1
60explicit_b,vb_0706,122,100.65,90,0,0,-2.2279,11.85,-3.1627829685732,11.9206560680094,2,6904,1,1
60explicit_b,vb_0706,123,69.555,50,0,0,4.2063,11.283,1.8631170314268,11.7772560680094,2,6359,1,1
60explicit_b,vb_0706,124,36.14,50,0,0,9.7532,7.1225,6.4126170314268,9.48395606800943,2,6249,1,1
60explicit_b,vb_0706,125,68.55,90,0,0,4.3969,11.191,2.1489170314268,11.8346560680094,2,6281,1,1
60explicit_b,vb_0706,126,123.04,130,0,0,-6.5653,10.092,-4.4728829685732,11.2326560680094,2,7099,1,1
60explicit_b,vb_0706,127,50.139,50,0,0,7.7116,9.2358,3.0541170314268,11.5766560680094,2,7225,1,1
60explicit_b,vb_0706,128,128.94,130,0,0,-7.5559,9.3514,-7.1406829685732,9.48395606800943,2,6167,1,1
60explicit_b,vb_0706,129,108.36,90,0,0,-3.8071,11.47,-4.3775829685732,11.0319560680094,2,6185,1,1
60explicit_b,vb_0706,130,63.7,90,0,0,5.3465,10.818,2.8397170314268,11.4332560680094,2,5799,1,1
60explicit_b,vb_0706,131,42.388,50,0,0,8.8806,8.1056,4.6976170314268,10.3726560680094,2,6378,1,1
