group,ID,trial,targetangle_deg,arcangle_deg,homex_cm,homey_cm,handx_cm,handy_cm,tapx_cm,tapy_cm,block,time_ms,selected,active
org30explicit,ig_0212,47,122.27,130,0,0,-6.5176,10.321,-7.81011643067519,5.51398542191666,1,15612,1,1
org30explicit,ig_0212,48,59.517,50,0,0,6.1727,10.486,6.76738356932481,10.4729854219167,1,21859,1,1
org30explicit,ig_0212,49,87.524,90,0,0,0.5189,12.002,0.0502835693248098,10.4449854219167,1,6762,1,1
org30explicit,ig_0212,50,48.593,50,0,0,8.1324,9.2221,5.24288356932481,1.32868542191666,1,6996,0,1
org30explicit,ig_0212,51,128.31,130,0,0,-7.4392,9.4159,-9.16811643067519,4.71128542191666,1,5881,1,1
org30explicit,ig_0212,52,61.64,50,0,0,5.8046,10.753,7.62488356932481,9.12598542191666,1,5723,1,1
org30explicit,ig_0212,53,125.41,130,0,0,-7.0756,9.9518,-8.97711643067519,5.85798542191666,1,5141,1,1
org30explicit,ig_0212,54,90.85,90,0,0,-0.181,12.204,4.45688356932481,8.69598542191666,1,5347,1,1
org30explicit,ig_0212,55,64.688,50,0,0,5.2247,11.047,3.52788356932481,2.38928542191666,1,5393,0,1
org30explicit,ig_0212,56,98.772,90,0,0,-1.853,12.009,2.05111356932481,10.7889854219167,1,5669,1,1
org30explicit,ig_0212,57,134.4,130,0,0,-8.5346,8.7152,-8.71511643067519,7.97928542191666,1,5145,1,1
org30explicit,ig_0212,58,67.723,50,0,0,4.5821,11.185,6.43388356932481,8.32298542191666,1,6143,1,1
org30explicit,ig_0212,59,100.52,90,0,0,-2.2128,11.92,2.98007356932481,10.9029854219167,1,5357,1,1
org30explicit,ig_0212,60,134.4,130,0,0,-8.4385,8.616,-9.69211643067519,6.68928542191666,1,4880,1,1
org30explicit,ig_0212,61,138.72,130,0,0,-9.0969,7.9853,-8.21511643067519,7.83598542191666,1,4543,1,1
org30explicit,ig_0212,62,76.054,50,0,0,2.9218,11.766,6.95788356932481,7.46328542191666,1,4301,1,1
org30explicit,ig_0212,63,109.47,90,0,0,-4.0143,11.357,-0.664316430675191,9.58498542191666,1,4611,1,1
org30explicit,ig_0212,118,121.42,130,0,0,-6.2943,10.305,-6.88121643067519,10.6449854219167,2,5612,1,1
org30explicit,ig_0212,119,66.016,50,0,0,4.9961,11.23,8.86348356932481,8.03698542191666,2,2891,1,1
org30explicit,ig_0212,120,108.47,90,0,0,-3.8495,11.527,-4.57071643067519,11.6769854219167,2,3260,0,1
org30explicit,ig_0212,121,94.902,90,0,0,-1.0289,11.996,2.74188356932481,11.6769854219167,2,3130,0,1
org30explicit,ig_0212,122,58.558,50,0,0,6.2928,10.292,10.4355835693248,5.31328542191666,2,3226,1,1
org30explicit,ig_0212,123,139.1,130,0,0,-9.1738,7.9472,-10.9071164306752,5.74328542191666,2,2879,1,1
org30explicit,ig_0212,124,133.48,130,0,0,-8.3546,8.8093,-9.00111643067519,7.43468542191666,2,2850,1,1
org30explicit,ig_0212,125,67.351,50,0,0,4.6518,11.149,8.12508356932481,8.43798542191666,2,2978,1,1
org30explicit,ig_0212,126,110.04,90,0,0,-4.1454,11.366,-0.47371643067519,11.6769854219167,2,3096,0,1
org30explicit,ig_0212,127,71.172,50,0,0,3.932,11.532,7.50578356932481,9.21198542191666,2,2824,1,1
org30explicit,ig_0212,128,138.44,130,0,0,-9.0645,8.0359,-10.1681164306752,9.15498542191666,2,2579,1,1
org30explicit,ig_0212,129,100.33,90,0,0,-2.1794,11.958,-1.54561643067519,11.6769854219167,2,2779,0,1
org30explicit,ig_0212,130,72.241,50,0,0,3.6823,11.497,6.86268356932481,9.24098542191666,2,2956,1,1
org30explicit,ig_0212,131,143.65,130,0,0,-9.6818,7.1241,-10.4301164306752,8.83898542191666,2,2619,1,1
org30explicit,ig_0212,132,111.58,90,0,0,-4.4506,11.252,-1.87911643067519,11.6769854219167,2,2780,0,1
org30explicit,ig_0212,133,112.64,90,0,0,-4.6445,11.138,-0.545216430675191,11.6769854219167,2,2859,0,1
org30explicit,ig_0212,134,74.635,50,0,0,3.1871,11.598,7.24378356932481,10.1579854219167,2,3039,1,1
org30explicit,ig_0212,135,139.45,130,0,0,-9.1231,7.8057,-11.2401164306752,9.26898542191666,2,2719,1,1
org30explicit,ig_0212,190,57.911,50,0,0,6.437,10.266,10.3878835693248,6.77528542191666,3,4761,1,1
org30explicit,ig_0212,191,139.07,130,0,0,-9.1613,7.9454,-9.47711643067519,9.44098542191666,3,2619,1,1
org30explicit,ig_0212,192,101.34,90,0,0,-2.387,11.898,-0.83101643067519,11.6769854219167,3,3265,0,1
org30explicit,ig_0212,193,142.45,130,0,0,-9.5542,7.3442,-7.83411643067519,10.0149854219167,3,2559,1,1
org30explicit,ig_0212,194,98.83,90,0,0,-1.8504,11.912,2.74188356932481,11.6769854219167,3,2800,0,1
org30explicit,ig_0212,195,71.808,50,0,0,3.763,11.451,9.72098356932481,9.87098542191666,3,3399,1,1
org30explicit,ig_0212,196,84.357,50,0,0,1.1872,12.015,4.48068356932481,11.6769854219167,3,3159,0,1
org30explicit,ig_0212,197,110.17,90,0,0,-4.1752,11.368,-3.54641643067519,11.6769854219167,3,3579,0,1
org30explicit,ig_0212,198,134.77,130,0,0,-8.5011,8.5686,-7.76251643067519,9.52698542191666,3,3119,1,1
org30explicit,ig_0212,199,93.591,90,0,0,-0.762,12.141,3.55178356932481,11.6769854219167,3,3207,0,1
org30explicit,ig_0212,200,65.358,50,0,0,5.0551,11.02,10.3640835693248,8.78198542191666,3,3439,1,1
