group,ID,trial,targetangle_deg,arcangle_deg,homex_cm,homey_cm,handx_cm,handy_cm,tapx_cm,tapy_cm,block,time_ms,selected,active,ro
sEDS,s07,436,99.136,90,0,0,-1.8062,11.232,-0.627802432904626,12.0621991081945,3,3329,1,0,1
sEDS,s07,437,52.269,50,0,0,6.9203,8.9437,9.70978756709537,6.44349910819451,3,3172,1,0,1
sEDS,s07,438,145.2,130,0,0,-9.1998,6.3935,-10.2747124329046,5.87019910819451,3,3169,1,0,1
sEDS,s07,439,104.01,90,0,0,-2.7989,11.217,-2.48571243290463,10.9441991081945,3,3444,1,0,1
sEDS,s07,440,49.832,50,0,0,7.4266,8.7983,9.42398756709537,6.15689910819451,3,3374,1,0,1
sEDS,s07,441,135.1,130,0,0,-7.9601,7.9322,-7.79741243290463,8.82289910819451,3,3558,1,0,1
sEDS,s07,442,132.41,130,0,0,-7.6246,8.346,-7.89271243290463,9.05219910819451,3,4009,1,0,1
sEDS,s07,443,62.352,50,0,0,5.2371,9.9973,7.08968756709537,9.74019910819451,3,3469,1,0,1
sEDS,s07,444,101.57,90,0,0,-2.2628,11.055,-1.55681243290463,12.4351991081945,3,3529,1,0,1
sEDS,s07,571,141.57,130,0,0,-8.6842,6.89,-10.4174124329046,6.64419910819451,4,2624,1,0,1
sEDS,s07,572,67.235,50,0,0,4.3897,10.461,9.56688756709537,7.50419910819451,4,2568,1,0,1
sEDS,s07,573,100.61,90,0,0,-2.082,11.115,-0.508712432904626,12.0911991081945,4,3053,1,0,1
sEDS,s07,574,146.15,130,0,0,-9.3022,6.238,-9.94121243290463,6.32889910819451,4,6029,1,0,1
sEDS,s07,575,60.603,50,0,0,5.6732,10.069,7.11348756709537,9.82619910819451,4,7996,1,0,1
sEDS,s07,576,98.325,90,0,0,-1.6716,11.423,-0.127592432904626,12.3491991081945,4,4440,1,0,1
sEDS,s07,577,153.61,130,0,0,-10.11,5.0165,-9.82211243290463,5.61219910819451,4,2929,1,0,1
sEDS,s07,578,99.12,90,0,0,-1.7927,11.167,-0.175232432904626,12.1191991081945,4,3226,1,0,1
sEDS,s07,579,64.726,50,0,0,4.9839,10.556,6.78008756709537,9.08089910819451,4,3630,1,0,1
sEDS,s07,580,102.37,90,0,0,-2.4472,11.161,-1.81881243290463,11.7181991081945,4,4066,1,0,1
sEDS,s07,581,140.31,130,0,0,-8.6825,7.2061,-9.32191243290463,7.10289910819451,4,3446,1,0,1
sEDS,s07,582,69.975,50,0,0,3.9799,10.92,6.89918756709537,9.36749910819451,4,3630,1,0,1
sEDS,s07,583,100.02,90,0,0,-1.9852,11.237,-0.913642432904626,11.3741991081945,4,3909,1,0,1
sEDS,s07,584,142.35,130,0,0,-9.0116,6.9515,-8.91701243290463,7.79089910819451,4,3526,1,0,1
sEDS,s07,585,64.909,50,0,0,4.9194,10.506,6.23218756709537,9.62549910819451,4,3788,1,0,1
sEDS,s07,586,98.602,90,0,0,-1.6902,11.174,-1.19947243290463,12.2051991081945,4,4626,1,0,1
sEDS,s07,587,64.539,50,0,0,4.8881,10.266,6.75618756709537,9.74019910819451,4,4375,1,0,1
sEDS,s07,588,135.37,130,0,0,-8.2117,8.1071,-8.63111243290463,8.50749910819451,4,3847,1,0,1
sEDS,s11,91,164.36,130,0,0,-11.653,3.2625,-10.4779000639497,5.1053221874684,1,4398,1,1,1
sEDS,s11,92,131.51,90,0,0,-8.2813,9.3566,-5.35690006394974,10.9250221874684,1,3069,1,1,1
sEDS,s11,93,35.891,50,0,0,10.055,7.2763,10.9590999360503,5.5927221874684,1,2989,1,1,1
sEDS,s11,94,13.442,50,0,0,12.047,2.8793,10.8640999360503,3.5000221874684,1,3313,1,1,1
sEDS,s11,95,122.78,90,0,0,-6.7204,10.435,-5.97620006394974,10.4947221874684,1,2829,1,1,1
sEDS,s11,96,165.98,130,0,0,-11.752,2.9353,-10.5019000639497,5.1053221874684,1,2929,1,1,1
sEDS,s11,97,85.712,90,0,0,0.9054,12.075,5.38569993605026,11.2110221874684,1,2949,1,1,1
sEDS,s11,98,38.67,50,0,0,9.4406,7.5553,10.4110999360503,6.1373221874684,1,4157,1,1,1
sEDS,s11,99,142.17,130,0,0,-9.766,7.5845,-8.50110006394974,8.3733221874684,1,2889,1,1,1
sEDS,s11,100,143.57,130,0,0,-10.098,7.4524,-8.71540006394974,6.9973221874684,1,3049,1,1,1
sEDS,s11,101,55.351,50,0,0,7.1712,10.376,7.71999993605026,7.5707221874684,1,3308,1,1,1
sEDS,s11,102,120.44,90,0,0,-6.1876,10.529,-4.99960006394974,10.5233221874684,1,3369,1,1,1
sEDS,s11,103,121.76,90,0,0,-6.3394,10.24,-5.02340006394974,10.7813221874684,1,2993,1,1,1
sEDS,s11,104,46.709,50,0,0,8.2747,8.7836,10.3640999360503,6.1373221874684,1,4925,1,1,1
sEDS,s11,105,142.21,130,0,0,-9.7215,7.5384,-9.71590006394974,6.3380221874684,1,3720,1,1,1
sEDS,s11,106,50.688,50,0,0,7.8047,9.5313,9.79209993605026,5.5067221874684,1,3273,1,1,1
sEDS,s11,107,149.46,130,0,0,-10.375,6.1217,-10.5019000639497,5.7073221874684,1,2889,1,1,1
sEDS,s11,108,108.79,90,0,0,-3.989,11.722,-2.90350006394974,11.2970221874684,1,3189,1,1,1
sEDS,s11,235,64.983,50,0,0,5.1075,10.944,10.5310999360503,5.1913221874684,2,5368,1,1,1
sEDS,s11,236,145.47,130,0,0,-9.9769,6.8638,-10.3352000639497,6.0800221874684,2,3069,1,1,1
sEDS,s11,237,126.64,90,0,0,-7.296,9.81,-5.38070006394974,10.6093221874684,2,4269,1,1,1
sEDS,s11,238,63.466,50,0,0,5.489,10.993,9.67309993605026,6.6247221874684,2,4089,1,1,1
sEDS,s11,239,128.85,90,0,0,-7.9012,9.8099,-5.49980006394974,10.6953221874684,2,4009,1,1,1
sEDS,s11,240,157.44,130,0,0,-11.158,4.6346,-10.7159000639497,5.5927221874684,2,3069,1,1,1
sEDS,s11,241,60.347,50,0,0,6.0633,10.651,9.88709993605026,6.1373221874684,2,2869,1,1,1
sEDS,s11,242,118.09,90,0,0,-5.7655,10.804,-3.90390006394974,11.2400221874684,2,3270,1,1,1
sEDS,s11,243,154.02,130,0,0,-11.079,5.3999,-9.69200006394974,6.6820221874684,2,3249,1,1,1
sEDS,s11,244,141.2,130,0,0,-9.5163,7.6513,-9.62060006394974,6.1947221874684,2,3509,1,1,1
sEDS,s11,245,57.754,50,0,0,6.4063,10.155,9.91109993605026,6.3093221874684,2,3335,1,1,1
sEDS,s11,246,121.02,90,0,0,-6.1992,10.308,-4.92820006394974,10.0933221874684,2,3729,1,1,1
sEDS,s11,247,151.04,130,0,0,-10.57,5.8504,-9.45380006394974,5.3633221874684,2,3329,1,1,1
sEDS,s11,248,92.661,90,0,0,-0.5626,12.103,4.62339993605026,12.3870221874684,2,2909,1,1,1
sEDS,s11,249,59.773,50,0,0,6.1866,10.618,8.69659993605026,6.4527221874684,2,3089,1,1,1
sEDS,s11,250,147.38,130,0,0,-10.355,6.6278,-9.52530006394974,5.9653221874684,2,3369,1,1,1
sEDS,s11,251,57.643,50,0,0,6.4466,10.175,10.0300999360503,6.0513221874684,2,2969,1,1,1
sEDS,s11,252,126.65,90,0,0,-7.2199,9.7039,-4.76140006394974,11.6700221874684,2,3869,1,1,1
sEDS,s11,379,61.473,50,0,0,5.9422,10.932,9.43499993605026,6.8253221874684,3,5334,1,1,1
sEDS,s11,380,141.6,130,0,0,-9.7336,7.7135,-9.85880006394974,6.6247221874684,3,2929,1,1,1
sEDS,s11,381,110.54,90,0,0,-4.293,11.456,-3.18930006394974,11.3550221874684,3,3329,1,1,1
sEDS,s11,382,113.9,90,0,0,-4.9097,11.079,-3.52280006394974,11.5550221874684,3,3093,1,1,1
sEDS,s11,383,56.514,50,0,0,6.6871,10.108,9.62549993605026,6.4240221874684,3,3013,1,1,1
sEDS,s11,384,142.57,130,0,0,-9.7157,7.4374,-9.71590006394974,6.4813221874684,3,3129,1,1,1
sEDS,s11,385,142.3,130,0,0,-9.6654,7.4695,-9.54910006394974,7.8573221874684,3,2969,1,1,1
sEDS,s11,386,51.501,50,0,0,7.5851,9.5362,9.84009993605026,5.9940221874684,3,3348,1,1,1
sEDS,s11,387,113.26,90,0,0,-4.7904,11.146,-3.49900006394974,11.6130221874684,3,2910,1,1,1
sEDS,s11,388,67.365,50,0,0,4.6418,11.132,9.19679993605026,7.1693221874684,3,2974,1,1,1
sEDS,s11,389,125.71,90,0,0,-7.0118,9.7529,-5.85710006394974,9.4627221874684,3,2849,1,1,1
sEDS,s11,390,147.72,130,0,0,-10.301,6.5059,-9.43000006394974,6.9973221874684,3,3189,1,1,1
sEDS,s11,391,61.402,50,0,0,5.798,10.635,8.72039993605026,6.3380221874684,3,3498,1,1,1
sEDS,s11,392,149.67,130,0,0,-10.574,6.1854,-9.57290006394974,5.8507221874684,3,3349,1,1,1
sEDS,s11,393,116.28,90,0,0,-5.3864,10.907,-2.35570006394974,11.7850221874684,3,3269,1,1,1
sEDS,s11,394,112.4,90,0,0,-4.5815,11.115,-15.6229000639497,3.5000221874684,3,3909,0,1,1
sEDS,s11,395,141.84,130,0,0,-9.5094,7.4711,-9.62060006394974,6.4527221874684,3,4009,1,1,1
sEDS,s11,396,63.558,50,0,0,5.5042,11.068,9.76809993605026,7.8860221874684,3,3268,1,1,1
sEDS,s11,523,157.3,130,0,0,-11.235,4.699,-10.0732000639497,6.5387221874684,4,6609,1,1,1
sEDS,s11,524,64.399,50,0,0,5.2178,10.89,9.64929993605026,7.5420221874684,4,4209,1,1,1
sEDS,s11,525,111.12,90,0,0,-4.3637,11.297,-3.78480006394974,11.7560221874684,4,3069,1,1,1
sEDS,s11,526,57.885,50,0,0,6.4332,10.249,9.67309993605026,7.0260221874684,4,3164,1,1,1
sEDS,s11,527,123.55,90,0,0,-6.687,10.083,-4.83290006394974,11.3260221874684,4,5229,1,1,1
sEDS,s11,528,144.68,130,0,0,-9.9587,7.0565,-9.14420006394974,6.1373221874684,4,2889,1,1,1
sEDS,s11,529,93.991,90,0,0,-0.843,12.084,2.36059993605026,12.5870221874684,4,3249,1,1,1
sEDS,s11,530,142.2,130,0,0,-9.5304,7.3923,-9.23950006394974,6.8827221874684,4,3123,1,1,1
sEDS,s11,531,67.377,50,0,0,4.727,11.343,9.33969993605026,8.7747221874684,4,3049,1,1,1
sEDS,s11,532,112.21,90,0,0,-4.5509,11.144,-4.40410006394974,11.0110221874684,4,3189,1,1,1
sEDS,s11,533,138.05,130,0,0,-9.0256,8.1132,-8.52490006394974,8.2300221874684,4,2989,1,1,1
sEDS,s11,534,61.434,50,0,0,5.8371,10.721,8.48219993605026,7.6567221874684,4,3088,1,1,1
sEDS,s11,535,64.262,50,0,0,5.3715,11.142,8.48219993605026,8.7460221874684,4,3189,1,1,1
sEDS,s11,536,142.22,130,0,0,-9.6039,7.4453,-9.52530006394974,7.2267221874684,4,2993,1,1,1
sEDS,s11,537,94.745,90,0,0,-0.9936,11.969,2.86079993605026,11.7850221874684,4,3115,1,1,1
sEDS,s11,538,67.336,50,0,0,4.6637,11.169,9.10149993605026,7.7140221874684,4,3169,1,1,1
sEDS,s11,539,106.69,90,0,0,-3.4537,11.516,-2.76060006394974,11.9850221874684,4,3509,1,1,1
sEDS,s11,540,139.88,130,0,0,-9.1785,7.7342,-9.69200006394974,6.4527221874684,4,3049,1,1,1
sEDS,s11,139,164.69,130,0,0,-10.871,2.9751,-11.0259000639497,4.3600221874684,1,2709,1,0,1
sEDS,s11,140,131.16,90,0,0,-7.6965,8.8051,-6.28590006394974,10.3800221874684,1,2529,1,0,1
sEDS,s11,141,36.565,50,0,0,9.4301,6.9945,10.5070999360503,4.9047221874684,1,2749,1,0,1
sEDS,s11,142,16.783,50,0,0,11.353,3.4241,10.3880999360503,4.8760221874684,1,2748,1,0,1
sEDS,s11,143,122.9,90,0,0,-6.298,9.7349,-5.80950006394974,10.6093221874684,1,2734,1,0,1
sEDS,s11,144,166.2,130,0,0,-10.827,2.6598,-10.2875000639497,4.6753221874684,1,2590,1,0,1
sEDS,s11,145,83.257,90,0,0,1.3273,11.226,3.40869993605026,11.2400221874684,1,2729,1,0,1
sEDS,s11,146,38.759,50,0,0,8.822,7.0827,10.3160999360503,5.2200221874684,1,2629,1,0,1
sEDS,s11,147,144.15,130,0,0,-9.3521,6.7582,-10.3113000639497,5.2487221874684,1,2669,1,0,1
sEDS,s11,148,144.1,130,0,0,-9.4514,6.8412,-10.2161000639497,5.7360221874684,1,2634,1,0,1
sEDS,s11,149,53.467,50,0,0,7.1763,9.6865,10.1730999360503,5.7073221874684,1,3289,1,0,1
sEDS,s11,150,119.6,90,0,0,-5.5814,9.8252,-5.95240006394974,10.3227221874684,1,2719,1,0,1
sEDS,s11,151,119.92,90,0,0,-5.5845,9.703,-5.42840006394974,10.3513221874684,1,2669,1,0,1
sEDS,s11,152,45.788,50,0,0,7.7757,7.9926,9.24439993605026,5.1340221874684,1,2729,1,0,1
sEDS,s11,153,142.47,130,0,0,-9.0562,6.9576,-10.2161000639497,5.9367221874684,1,2469,1,0,1
sEDS,s11,154,49.932,50,0,0,7.3057,8.6856,9.98309993605026,6.2233221874684,1,2649,1,0,1
sEDS,s11,155,150.54,130,0,0,-9.6664,5.4599,-10.0732000639497,5.4493221874684,1,2449,1,0,1
sEDS,s11,156,106.8,90,0,0,-3.3437,11.074,-4.26120006394974,10.8670221874684,1,2749,1,0,1
sEDS,s11,283,63.313,50,0,0,5.0856,10.117,9.12529993605026,7.1693221874684,2,3522,1,0,1
sEDS,s11,284,145.26,130,0,0,-9.2086,6.3857,-10.4309000639497,6.8827221874684,2,2549,1,0,1
sEDS,s11,285,125.87,90,0,0,-6.6167,9.1511,-5.52360006394974,9.8927221874684,2,2709,1,0,1
sEDS,s11,286,61.082,50,0,0,5.612,10.159,10.0070999360503,6.1660221874684,2,2689,1,0,1
sEDS,s11,287,128.62,90,0,0,-7.307,9.148,-5.47600006394974,10.2940221874684,2,2709,1,0,1
sEDS,s11,288,157.83,130,0,0,-10.366,4.224,-10.4779000639497,5.5067221874684,2,2669,1,0,1
