Trial#	TargetAngle	ArcAngle	XHomePosition(m)	YHomePosition(m)	XTarget(m)	YTarget(m)	XTouch	YTouch	Block#	Time(ms)
91	111.140641091	90	0.0	-0.085	-0.043445	0.027353	824	769	1	17067
92	57.2759389478	50	0.0	-0.085	0.065339	0.016682	444	693	1	8759
93	147.271526244	130	0.0	-0.085	-0.102074	-0.019398	1165	590	1	5491
94	99.3350820044	90	0.0	-0.085	-0.019549	0.033922	841	781	1	5146
95	39.7647201739	50	0.0	-0.085	0.093314	-0.007351	306	576	1	4200
96	156.320351115	130	0.0	-0.085	-0.110269	-0.036642	1131	599	1	5499
97	98.7877608069	90	0.0	-0.085	-0.018494	0.034633	775	778	1	4088
98	69.5856970702	50	0.0	-0.085	0.041883	0.027534	605	740	1	4416
99	169.001281198	130	0.0	-0.085	-0.118946	-0.061882	1167	578	1	3440
100	135.699497363	130	0.0	-0.085	-0.086305	-0.000777	982	731	1	3954
101	77.0437208441	50	0.0	-0.085	0.027677	0.035301	579	742	1	4526
102	85.7488673795	90	0.0	-0.085	0.008920	0.035001	598	764	1	4040
103	176.631621423	130	0.0	-0.085	-0.120835	-0.077888	1177	562	1	3418
104	117.823803369	90	0.0	-0.085	-0.056053	0.021207	909	745	1	3319
105	70.6012210254	50	0.0	-0.085	0.041067	0.031624	568	726	1	3259
106	113.322377097	90	0.0	-0.085	-0.048003	0.026342	838	776	1	3345
107	135.9102827	130	0.0	-0.085	-0.088042	0.000288	1034	683	1	3465
108	35.4988096124	50	0.0	-0.085	0.098494	-0.014748	407	583	1	3661
235	70.2155083664	50	0.0	-0.085	0.040694	0.028128	477	691	2	8392
236	146.965054544	130	0.0	-0.085	-0.100702	-0.019516	1080	647	2	6399
237	114.564973946	90	0.0	-0.085	-0.050138	0.024688	799	726	2	8313
238	70.9358485834	50	0.0	-0.085	0.039410	0.029040	501	713	2	7021
239	150.199597835	130	0.0	-0.085	-0.104298	-0.025267	1102	650	2	3579
240	111.417466552	90	0.0	-0.085	-0.043907	0.026937	783	736	2	3449
241	65.9607282452	50	0.0	-0.085	0.049074	0.025019	467	688	2	4113
242	132.043066134	90	0.0	-0.085	-0.080424	0.004185	897	730	2	4125
243	179.172789922	130	0.0	-0.085	-0.120303	-0.083263	1171	557	2	4104
244	55.2767899581	50	0.0	-0.085	0.069744	0.015636	461	569	2	3910
245	161.42074861	130	0.0	-0.085	-0.113898	-0.046715	1112	664	2	9130
246	119.151215184	90	0.0	-0.085	-0.058756	0.020342	852	720	2	4010
247	100.809845192	90	0.0	-0.085	-0.022529	0.032991	785	728	2	3497
248	84.782168021	50	0.0	-0.085	0.011006	0.035520	644	723	2	3840
249	171.844335438	130	0.0	-0.085	-0.119550	-0.067867	1185	534	2	3730
250	43.4201645184	50	0.0	-0.085	0.087891	-0.001827	398	545	2	4250
251	134.144207919	130	0.0	-0.085	-0.083652	0.001189	1072	647	2	5178
252	120.316210293	90	0.0	-0.085	-0.060880	0.019116	884	717	2	6680
379	65.9527560219	50	0.0	-0.085	0.048975	0.024756	393	635	3	8972
380	147.509128263	130	0.0	-0.085	-0.101519	-0.020348	1086	641	3	5308
381	109.771275727	90	0.0	-0.085	-0.040593	0.027929	784	754	3	5808
382	172.030033607	130	0.0	-0.085	-0.119966	-0.068204	1180	521	3	8704
383	130.688695427	90	0.0	-0.085	-0.078389	0.006172	946	744	3	4646
384	40.3994559009	50	0.0	-0.085	0.093018	-0.005837	463	585	3	4256
385	145.751705141	130	0.0	-0.085	-0.099302	-0.017392	1042	687	3	3568
386	102.968013762	90	0.0	-0.085	-0.026952	0.032040	806	754	3	3872
387	72.9450946526	50	0.0	-0.085	0.035444	0.030536	510	699	3	4589
388	158.221353401	130	0.0	-0.085	-0.111984	-0.040258	1119	620	3	4048
389	105.566505061	90	0.0	-0.085	-0.032208	0.030617	776	735	3	5169
390	75.0640608179	50	0.0	-0.085	0.031554	0.033290	572	701	3	2825
391	147.036915509	130	0.0	-0.085	-0.101423	-0.019228	1034	655	3	2727
392	100.569129295	90	0.0	-0.085	-0.022194	0.033947	796	744	3	5273
393	66.1852607816	50	0.0	-0.085	0.048554	0.025010	530	657	3	4853
394	148.172428086	130	0.0	-0.085	-0.102413	-0.021433	1048	650	3	5997
395	102.499329919	90	0.0	-0.085	-0.026008	0.032321	792	739	3	5305
396	58.4259097379	50	0.0	-0.085	0.063587	0.018464	427	632	3	5351
523	63.9732156608	50	0.0	-0.085	0.052764	0.023054	441	656	4	5867
524	103.517299783	90	0.0	-0.085	-0.028235	0.032451	844	706	4	4025
525	149.153707926	130	0.0	-0.085	-0.103276	-0.023322	1011	659	4	3775
526	136.714733434	130	0.0	-0.085	-0.087919	-0.002192	946	763	4	3079
527	126.176547126	90	0.0	-0.085	-0.071325	0.012537	899	753	4	2553
528	80.550900091	50	0.0	-0.085	0.019999	0.035165	592	758	4	3109
529	103.400537869	90	0.0	-0.085	-0.027925	0.032212	684	706	4	2539
530	43.4703511463	50	0.0	-0.085	0.087296	-0.002245	412	551	4	3544
531	171.080743583	130	0.0	-0.085	-0.119536	-0.066240	1201	512	4	3429
532	58.7394315463	50	0.0	-0.085	0.063702	0.019934	523	593	4	3121
533	122.483741091	90	0.0	-0.085	-0.064696	0.016616	826	757	4	3246
534	170.006659707	130	0.0	-0.085	-0.118338	-0.064148	1140	577	4	4174
535	168.109438119	130	0.0	-0.085	-0.118303	-0.060090	1136	604	4	3286
536	74.6801676523	50	0.0	-0.085	0.032067	0.032058	546	638	4	3920
537	110.000809458	90	0.0	-0.085	-0.041141	0.028029	807	716	4	2946
538	134.38556093	90	0.0	-0.085	-0.084220	0.001046	918	733	4	2850
539	158.65704594	130	0.0	-0.085	-0.112144	-0.041180	1077	641	4	2912
540	54.4261921878	50	0.0	-0.085	0.070996	0.014262	466	672	4	2639
