Trial#	TargetAngle	ArcAngle	XHomePosition(m)	YHomePosition(m)	XTarget(m)	YTarget(m)	XTouch	YTouch	Block#	Time(ms)
139	146.918988882	130	0.0	-0.085	-0.094707	-0.023306	1142	655	1	2199
140	104.530993462	50	0.0	-0.085	-0.029331	0.028162	568	887	1	2039
141	119.542165658	90	0.0	-0.085	-0.055452	0.012843	716	841	1	3687
142	148.18662411	130	0.0	-0.085	-0.095904	-0.025506	1031	743	1	1959
143	118.904451917	90	0.0	-0.085	-0.054370	0.013473	1138	593	1	6251
144	63.1120469073	50	0.0	-0.085	0.052073	0.017695	195	690	1	1999
145	132.543977644	130	0.0	-0.085	-0.076795	-0.001322	1005	773	1	9765
146	71.9488808586	50	0.0	-0.085	0.036173	0.025992	507	878	1	2287
147	124.502166107	90	0.0	-0.085	-0.063369	0.007195	923	854	1	2179
148	78.325853145	50	0.0	-0.085	0.023429	0.028392	553	899	1	2301
149	113.897950725	130	0.0	-0.085	-0.045938	0.018675	801	875	1	2227
150	126.740493718	90	0.0	-0.085	-0.067963	0.006045	895	899	1	2159
151	94.8468282932	90	0.0	-0.085	-0.009772	0.030242	569	875	1	2140
152	139.975544381	130	0.0	-0.085	-0.084515	-0.014022	974	818	1	2320
153	77.6555830119	50	0.0	-0.085	0.025118	0.029774	268	750	1	2000
154	97.5994687495	50	0.0	-0.085	-0.015150	0.028552	528	868	1	2100
155	123.665765331	90	0.0	-0.085	-0.063072	0.009695	840	899	1	2039
156	130.295872806	130	0.0	-0.085	-0.071917	-0.000186	839	899	1	2019
283	142.493537274	130	0.0	-0.085	-0.092153	-0.014272	1117	702	2	2080
284	122.867524841	90	0.0	-0.085	-0.061274	0.009833	787	899	2	1899
285	66.6634945496	50	0.0	-0.085	0.044774	0.018782	229	738	2	1899
286	82.8487286971	50	0.0	-0.085	0.014220	0.028338	419	843	2	1859
287	97.9597345476	90	0.0	-0.085	-0.016024	0.029601	522	899	2	1879
288	143.182999916	130	0.0	-0.085	-0.089313	-0.018144	1142	782	2	2101
289	133.094152398	130	0.0	-0.085	-0.077569	-0.002091	1103	813	2	2059
290	101.021847624	50	0.0	-0.085	-0.021618	0.025989	463	899	2	2119
291	92.9852946192	90	0.0	-0.085	-0.005984	0.029745	534	899	2	1980
292	144.159997692	130	0.0	-0.085	-0.092602	-0.018115	1021	744	2	2060
293	126.210804307	90	0.0	-0.085	-0.067318	0.006942	1023	755	2	2000
294	67.7432540684	50	0.0	-0.085	0.043862	0.022177	193	700	2	1995
295	83.9026114333	90	0.0	-0.085	0.012312	0.030256	547	899	2	2120
296	151.85434475	130	0.0	-0.085	-0.100687	-0.031135	1094	765	2	1939
297	77.4662664294	50	0.0	-0.085	0.024915	0.027072	263	768	2	1865
298	129.990672595	130	0.0	-0.085	-0.074271	0.003542	897	899	2	2019
299	58.9199133917	50	0.0	-0.085	0.058998	0.012879	151	700	2	1859
300	119.760985755	90	0.0	-0.085	-0.056295	0.013452	791	899	2	1815
427	67.0393087868	50	0.0	-0.085	0.045386	0.022127	211	646	3	2439
428	128.601060087	130	0.0	-0.085	-0.070225	0.002966	899	789	3	2991
429	101.785577032	90	0.0	-0.085	-0.023277	0.026561	599	899	3	1859
430	114.996648096	130	0.0	-0.085	-0.047827	0.017581	811	899	3	1919
431	108.596554858	50	0.0	-0.085	-0.036755	0.024237	528	899	3	1899
432	101.30303039	90	0.0	-0.085	-0.022336	0.026750	483	899	3	1879
433	127.530537526	130	0.0	-0.085	-0.068114	0.003670	875	899	3	1959
434	84.1734135582	50	0.0	-0.085	0.011596	0.028636	316	703	3	1939
435	92.0304335935	90	0.0	-0.085	-0.004161	0.032368	463	853	3	2019
436	102.463233552	50	0.0	-0.085	-0.025055	0.028360	298	802	3	2239
437	103.303144801	90	0.0	-0.085	-0.026110	0.025426	582	899	3	1919
438	134.783519142	130	0.0	-0.085	-0.079364	-0.005034	993	697	3	2436
439	122.594120057	130	0.0	-0.085	-0.060678	0.009901	755	764	3	1899
440	125.588456904	90	0.0	-0.085	-0.065723	0.006840	741	783	3	2059
441	104.591509852	50	0.0	-0.085	-0.029097	0.026773	461	899	3	1919
442	118.538602865	90	0.0	-0.085	-0.055545	0.017137	612	899	3	1919
443	99.4979557538	50	0.0	-0.085	-0.019367	0.030758	221	796	3	1899
444	111.494358532	130	0.0	-0.085	-0.042495	0.022911	810	863	3	1900
571	66.2368357185	50	0.0	-0.085	0.044832	0.016825	235	710	4	2289
572	109.395062904	90	0.0	-0.085	-0.037784	0.022323	670	842	4	2120
573	125.975148282	130	0.0	-0.085	-0.066667	0.006843	822	794	4	2195
574	131.21582026	130	0.0	-0.085	-0.073891	-0.000642	1386	0	4	2474
575	118.0394991	50	0.0	-0.085	-0.053743	0.015908	568	857	4	2094
576	101.056181475	90	0.0	-0.085	-0.021952	0.027345	519	813	4	2059
577	99.0474379235	90	0.0	-0.085	-0.018176	0.029147	549	790	4	2019
578	132.631786212	130	0.0	-0.085	-0.075381	-0.003115	1099	751	4	2019
579	59.08906287	50	0.0	-0.085	0.060780	0.016512	1278	0	4	1999
580	76.9780011357	90	0.0	-0.085	0.026363	0.028991	634	839	4	1999
581	100.490911121	50	0.0	-0.085	-0.021484	0.031020	419	846	4	2039
582	128.289388006	130	0.0	-0.085	-0.071893	0.006067	759	858	4	2139
583	123.124827984	130	0.0	-0.085	-0.062990	0.011535	1352	0	4	2059
584	77.4149277476	50	0.0	-0.085	0.025679	0.030022	1112	21	4	2039
585	112.761857655	90	0.0	-0.085	-0.043029	0.017553	656	899	4	2079
586	101.824379386	50	0.0	-0.085	-0.022925	0.024503	428	717	4	2039
587	111.180715889	130	0.0	-0.085	-0.040747	0.020157	724	899	4	1919
588	129.712074083	90	0.0	-0.085	-0.072641	0.002459	806	899	4	1899
