1	90	-0.05993	-8.5734	0.0336	-8.5886	528	395	0	-8.5	0	3.5	1	-60	1	1	0	0	0
1	90	-0.06032	-8.5833	0.042	-8.5939	528	395	0	-8.5	0	3.5	1	-60	21	1	0	0	0
1	90	-0.07626	-8.6081	0.0555	-8.6201	528	395	0	-8.5	0	3.5	1	-60	41	1	0	0	0
1	90	-0.099791	-8.6356	0.0675	-8.6542	528	395	0	-8.5	0	3.5	1	-60	61	1	0	0	0
1	90	-0.12324	-8.6629	0.0795	-8.6882	528	395	0	-8.5	0	3.5	1	-60	81	1	0	0	0
1	90	-0.15378	-8.678	0.0773	-8.7222	528	395	0	-8.5	0	3.5	1	-60	101	1	0	0	0
1	90	-0.18027	-8.6846	0.0697	-8.7484	528	395	0	-8.5	0	3.5	1	-60	121	1	0	0	0
1	90	-0.20642	-8.6811	0.0536	-8.7693	528	395	0	-8.5	0	3.5	1	-60	141	1	0	0	0
1	90	-0.22867	-8.6739	0.0363	-8.785	528	395	0	-8.5	0	3.5	1	-60	161	1	0	0	0
1	90	-0.25091	-8.6668	0.019	-8.8007	528	395	0	-8.5	0	3.5	1	-60	181	1	0	0	0
1	90	-0.26557	-8.657	0.0032	-8.8085	528	395	0	-8.5	0	3.5	1	-60	201	1	0	0	0
1	90	-0.27667	-8.6534	-0.0055	-8.8163	528	395	0	-8.5	0	3.5	1	-60	221	1	0	0	0
1	90	-0.28432	-8.656	-0.0071	-8.8242	528	395	0	-8.5	0	3.5	1	-60	241	1	0	0	0
1	90	-0.28432	-8.656	-0.0071	-8.8242	528	395	0	-8.5	0	3.5	1	-60	261	1	0	0	0
1	90	-0.28432	-8.656	-0.0071	-8.8242	528	395	0	-8.5	0	3.5	1	-60	281	1	0	0	0
1	90	-0.27683	-8.6583	-0.0013	-8.8189	528	395	0	-8.5	0	3.5	1	-60	301	1	0	0	0
1	90	-0.26942	-8.6607	0.0045	-8.8137	528	395	0	-8.5	0	3.5	1	-60	321	1	0	0	0
1	90	-0.25832	-8.6644	0.0132	-8.8059	528	395	0	-8.5	0	3.5	1	-60	341	1	0	0	0
1	90	-0.25091	-8.6668	0.019	-8.8007	528	395	0	-8.5	0	3.5	1	-60	361	1	0	0	0
1	90	-0.24347	-8.6691	0.0247	-8.7954	528	395	0	-8.5	0	3.5	1	-60	381	1	0	0	0
1	90	-0.23607	-8.6715	0.0305	-8.7902	528	395	0	-8.5	0	3.5	1	-60	401	1	0	0	0
1	90	-0.22867	-8.6739	0.0363	-8.785	528	395	0	-8.5	0	3.5	1	-60	421	1	0	0	0
1	90	-0.22481	-8.6702	0.035	-8.7798	528	395	0	-8.5	0	3.5	1	-60	441	1	0	0	0
1	90	-0.22111	-8.6714	0.0379	-8.7772	528	395	0	-8.5	0	3.5	1	-60	461	1	0	0	0
1	90	-0.21732	-8.6726	0.0408	-8.7745	528	395	0	-8.5	0	3.5	1	-60	481	1	0	0	0
1	90	-0.21732	-8.6726	0.0408	-8.7745	528	395	0	-8.5	0	3.5	1	-60	501	1	0	0	0
1	90	-0.21362	-8.6738	0.0437	-8.7719	528	395	0	-8.5	0	3.5	1	-60	521	1	0	0	0
1	90	-0.21347	-8.6689	0.0395	-8.7693	528	395	0	-8.5	0	3.5	1	-60	541	1	0	0	0
1	90	-0.20977	-8.6701	0.0424	-8.7667	528	395	0	-8.5	0	3.5	1	-60	561	1	0	0	0
1	90	-0.20607	-8.6713	0.0453	-8.7641	528	395	0	-8.5	0	3.5	1	-60	581	1	0	0	0
1	90	-0.20237	-8.6725	0.0482	-8.7615	528	395	0	-8.5	0	3.5	1	-60	601	1	0	0	0
1	90	-0.19493	-8.6748	0.0539	-8.7562	528	395	0	-8.5	0	3.5	1	-60	621	1	0	0	0
1	90	-0.18737	-8.6723	0.0555	-8.7484	528	395	0	-8.5	0	3.5	1	-60	641	1	0	0	0
1	90	-0.17997	-8.6747	0.0613	-8.7432	528	395	0	-8.5	0	3.5	1	-60	661	1	0	0	0
1	90	-0.17248	-8.6771	0.0671	-8.7379	528	395	0	-8.5	0	3.5	1	-60	681	1	0	0	0
1	90	-0.16142	-8.6806	0.0757	-8.7301	528	395	0	-8.5	0	3.5	1	-60	701	1	0	0	0
1	90	-0.15008	-8.6793	0.0802	-8.7196	528	395	0	-8.5	0	3.5	1	-60	721	1	0	0	0
1	90	-0.13524	-8.684	0.0917	-8.7091	528	395	0	-8.5	0	3.5	1	-60	741	1	0	0	0
1	90	-0.12413	-8.6876	0.1004	-8.7013	528	395	0	-8.5	0	3.5	1	-60	761	1	0	0	0
1	90	-0.10929	-8.6923	0.1119	-8.6908	528	395	0	-8.5	0	3.5	1	-60	781	1	0	0	0
1	90	-0.1018	-8.6947	0.1177	-8.6855	528	395	0	-8.5	0	3.5	1	-60	801	1	0	0	0
1	90	-0.090743	-8.6982	0.1263	-8.6777	528	395	0	-8.5	0	3.5	1	-60	821	1	0	0	0
1	90	-0.083253	-8.7006	0.1321	-8.6724	528	395	0	-8.5	0	3.5	1	-60	841	1	0	0	0
1	90	-0.076051	-8.7079	0.142	-8.6698	528	395	0	-8.5	0	3.5	1	-60	861	1	0	0	0
1	90	-0.072349	-8.7091	0.1449	-8.6672	528	395	0	-8.5	0	3.5	1	-60	881	1	0	0	0
1	90	-0.072349	-8.7091	0.1449	-8.6672	528	395	0	-8.5	0	3.5	1	-60	901	1	0	0	0
1	90	-0.072349	-8.7091	0.1449	-8.6672	528	395	0	-8.5	0	3.5	1	-60	921	1	0	0	0
1	90	-0.076051	-8.7079	0.142	-8.6698	528	395	0	-8.5	0	3.5	1	-60	941	1	0	0	0
1	90	-0.076051	-8.7079	0.142	-8.6698	528	395	0	-8.5	0	3.5	1	-60	961	1	0	0	0
1	90	-0.076051	-8.7079	0.142	-8.6698	528	395	0	-8.5	0	3.5	1	-60	981	1	0	0	0
1	90	-0.076051	-8.7079	0.142	-8.6698	528	395	0	-8.5	0	3.5	1	-60	1001	1	0	0	0
1	90	-0.076051	-8.7079	0.142	-8.6698	528	395	0	-8.5	0	3.5	1	-60	1021	1	0	0	0
1	90	-0.076051	-8.7079	0.142	-8.6698	528	395	0	-8.5	0	3.5	1	-60	1041	1	0	0	0
1	90	-0.076051	-8.7079	0.142	-8.6698	528	395	0	-8.5	0	3.5	1	-60	1061	1	0	0	0
1	90	-0.076051	-8.7079	0.142	-8.6698	528	395	0	-8.5	0	3.5	1	-60	1081	1	0	0	0
1	90	-0.076051	-8.7079	0.142	-8.6698	528	395	0	-8.5	0	3.5	1	-60	1101	1	0	0	0
1	90	-0.076051	-8.7079	0.142	-8.6698	528	395	0	-8.5	0	3.5	1	-60	1121	1	0	0	0
1	90	-0.076051	-8.7079	0.142	-8.6698	528	395	0	-8.5	0	3.5	1	-60	1141	1	0	0	0
1	90	-0.075849	-8.703	0.1379	-8.6672	528	395	0	-8.5	0	3.5	1	-60	1161	1	0	0	0
