Trial#	TargetAngle	ArcAngle	XHomePosition(m)	YHomePosition(m)	XTarget(m)	YTarget(m)	XTouch	YTouch	Block#	Time(ms)
91	164.359048435	130	0.0	-0.085	-0.116528	-0.052375	1223	428	1	4398
92	131.511263175	90	0.0	-0.085	-0.082813	0.008566	1008	631	1	3069
93	35.8908352015	50	0.0	-0.085	0.100552	-0.012237	323	445	1	2989
94	13.4417396235	50	0.0	-0.085	0.120471	-0.056207	327	372	1	3313
95	122.783544126	90	0.0	-0.085	-0.067204	0.019346	1034	616	1	2829
96	165.976490329	130	0.0	-0.085	-0.117523	-0.055647	1224	428	1	2929
97	85.7118375635	90	0.0	-0.085	0.009054	0.035748	557	641	1	2949
98	38.6702425948	50	0.0	-0.085	0.094406	-0.009447	346	464	1	4157
99	142.166265418	130	0.0	-0.085	-0.097660	-0.009155	1140	542	1	2889
100	143.573479573	130	0.0	-0.085	-0.100984	-0.010476	1149	494	1	3049
101	55.3513877519	50	0.0	-0.085	0.071712	0.018764	459	514	1	3308
102	120.441329811	90	0.0	-0.085	-0.061876	0.020291	993	617	1	3369
103	121.760905486	90	0.0	-0.085	-0.063394	0.017400	994	626	1	2993
104	46.7087972769	50	0.0	-0.085	0.082747	0.002836	348	464	1	4925
105	142.208715938	130	0.0	-0.085	-0.097215	-0.009616	1191	471	1	3720
106	50.6876861626	50	0.0	-0.085	0.078047	0.010313	372	442	1	3273
107	149.457068352	130	0.0	-0.085	-0.103748	-0.023783	1224	449	1	2889
108	108.792858053	90	0.0	-0.085	-0.039890	0.032224	905	644	1	3189
235	64.9828199284	50	0.0	-0.085	0.051075	0.024445	341	431	2	5368
236	145.473225774	130	0.0	-0.085	-0.099769	-0.016362	1217	462	2	3069
237	126.639321058	90	0.0	-0.085	-0.072960	0.013100	1009	620	2	4269
238	63.4658128738	50	0.0	-0.085	0.054890	0.024928	377	481	2	4089
239	128.849054707	90	0.0	-0.085	-0.079012	0.013099	1014	623	2	4009
240	157.444262537	130	0.0	-0.085	-0.111582	-0.038654	1233	445	2	3069
241	60.347261154	50	0.0	-0.085	0.060633	0.021505	368	464	2	2869
242	118.08660567	90	0.0	-0.085	-0.057655	0.023039	947	642	2	3270
243	154.01521152	130	0.0	-0.085	-0.110789	-0.031001	1190	483	2	3249
244	141.200006001	130	0.0	-0.085	-0.095163	-0.008487	1187	466	2	3509
245	57.7544026683	50	0.0	-0.085	0.064063	0.016551	367	470	2	3335
246	121.021591761	90	0.0	-0.085	-0.061992	0.018084	990	602	2	3729
247	151.036555225	130	0.0	-0.085	-0.105703	-0.026496	1180	437	2	3329
248	92.661440813	90	0.0	-0.085	-0.005626	0.036030	589	682	2	2909
249	59.7726936304	50	0.0	-0.085	0.061866	0.021180	418	475	2	3089
250	147.379406686	130	0.0	-0.085	-0.103554	-0.018722	1183	458	2	3369
251	57.6427780444	50	0.0	-0.085	0.064466	0.016750	362	461	2	2969
