Trial#	TargetAngle	ArcAngle	XHomePosition(m)	YHomePosition(m)	XTarget(m)	YTarget(m)	XTouch	YTouch	Block#	Time(ms)
46	94.3149465765	130	0.0	-0.085	-0.009079	0.035327	909	636	1	16520
47	39.4972050665	50	0.0	-0.085	0.092651	-0.008632	149	549	1	13866
48	85.1119364133	90	0.0	-0.085	0.010245	0.034796	609	899	1	7824
49	133.58885729	130	0.0	-0.085	-0.083128	0.002327	1200	708	1	5446
50	68.6867264972	50	0.0	-0.085	0.044270	0.028469	426	797	1	5384
51	130.060957565	90	0.0	-0.085	-0.077814	0.007535	1025	863	1	6838
52	34.4947966332	50	0.0	-0.085	0.099753	-0.016455	219	275	1	4825
53	83.4049477275	90	0.0	-0.085	0.013926	0.035450	456	694	1	6446
54	126.733687492	130	0.0	-0.085	-0.071903	0.011347	1028	665	1	5208
55	130.543391025	130	0.0	-0.085	-0.078625	0.006917	1102	590	1	5728
56	100.651606725	90	0.0	-0.085	-0.022397	0.034084	805	712	1	5049
57	76.4156705563	50	0.0	-0.085	0.028666	0.033633	395	797	1	5817
58	104.811999032	130	0.0	-0.085	-0.031233	0.033112	808	747	1	5185
59	68.0714342096	90	0.0	-0.085	0.045403	0.027781	342	733	1	3943
60	44.8272938319	50	0.0	-0.085	0.085850	0.000334	108	535	1	3893
61	132.467328185	130	0.0	-0.085	-0.081786	0.004356	1172	503	1	4197
62	64.1405298416	50	0.0	-0.085	0.052937	0.024216	421	647	1	4129
63	112.900043841	90	0.0	-0.085	-0.046931	0.026101	884	786	1	4789
118	101.756295847	130	0.0	-0.085	-0.024538	0.032906	864	631	2	5224
119	44.1193229271	50	0.0	-0.085	0.086167	-0.001442	187	520	2	3854
120	85.3197783624	90	0.0	-0.085	0.009820	0.034950	524	780	2	4142
121	56.5120273232	50	0.0	-0.085	0.066337	0.015270	256	644	2	3309
122	134.402538604	130	0.0	-0.085	-0.084694	0.001479	1147	550	2	3469
123	99.6709682486	90	0.0	-0.085	-0.020325	0.034270	951	760	2	4164
124	70.9858808982	90	0.0	-0.085	0.039149	0.028606	438	717	2	3670
125	113.176662353	130	0.0	-0.085	-0.047260	0.025390	968	765	2	4010
126	71.3799779299	50	0.0	-0.085	0.038479	0.029206	495	692	2	3609
127	90.7684305419	90	0.0	-0.085	-0.001623	0.036007	755	731	2	4707
128	75.6959895371	50	0.0	-0.085	0.029901	0.032272	367	720	2	4029
129	132.246522202	130	0.0	-0.085	-0.081456	0.004687	1140	504	2	3812
130	94.5948804902	130	0.0	-0.085	-0.009640	0.034948	767	747	2	6349
131	78.6195614913	90	0.0	-0.085	0.023680	0.032647	480	822	2	3529
132	45.8883713244	50	0.0	-0.085	0.083680	0.001316	172	751	2	2929
133	91.8412786593	90	0.0	-0.085	-0.003881	0.035725	723	878	2	3149
134	132.39956339	130	0.0	-0.085	-0.081119	0.003838	1142	598	2	2969
135	76.8931676026	50	0.0	-0.085	0.027580	0.033454	498	786	2	2889
190	46.4027410111	50	0.0	-0.085	0.083559	0.002754	244	454	3	4033
191	76.0372785419	90	0.0	-0.085	0.029279	0.032758	482	798	3	3269
192	119.055018364	130	0.0	-0.085	-0.058716	0.020687	1053	695	3	2829
193	91.6377886609	90	0.0	-0.085	-0.003474	0.036500	611	803	3	3229
194	127.447584818	130	0.0	-0.085	-0.073128	0.010483	1250	562	3	3449
195	81.1685732295	50	0.0	-0.085	0.018613	0.034798	599	760	3	2909
196	87.3085472965	130	0.0	-0.085	0.005650	0.035189	872	794	3	4085
197	46.0955390268	50	0.0	-0.085	0.084351	0.002640	209	572	3	3288
198	87.8336676771	90	0.0	-0.085	0.004540	0.035018	510	730	3	4071
199	65.564559507	50	0.0	-0.085	0.049993	0.025028	451	672	3	3611
200	102.263459609	90	0.0	-0.085	-0.025575	0.032658	869	790	3	4203
201	128.705578196	130	0.0	-0.085	-0.075062	0.008674	1059	570	3	3653
202	92.619010983	130	0.0	-0.085	-0.005594	0.037294	827	777	3	3197
203	50.864390234	50	0.0	-0.085	0.077475	0.010212	204	483	3	3457
204	95.5585436991	90	0.0	-0.085	-0.011702	0.035242	809	745	3	3841
205	92.2084096564	90	0.0	-0.085	-0.004687	0.036541	837	628	3	2899
206	71.9612572279	50	0.0	-0.085	0.037498	0.030142	714	473	3	5297
207	134.571136298	130	0.0	-0.085	-0.084464	0.000738	1078	619	3	3225
262	77.7743297796	90	0.0	-0.085	0.025627	0.033273	457	662	4	4744
263	52.8154980495	50	0.0	-0.085	0.074430	0.013113	92	597	4	2829
264	115.126109555	130	0.0	-0.085	-0.051043	0.023836	1107	714	4	3049
265	92.4474355464	90	0.0	-0.085	-0.005130	0.035023	695	876	4	3129
266	132.735503758	130	0.0	-0.085	-0.081719	0.003448	1084	649	4	3081
267	81.8950631195	50	0.0	-0.085	0.017114	0.035175	502	882	4	2749
268	62.5151439217	90	0.0	-0.085	0.055543	0.021766	208	705	4	2950
269	115.01132651	130	0.0	-0.085	-0.051262	0.024875	1047	777	4	3028
270	64.3626459187	50	0.0	-0.085	0.052633	0.024670	246	670	4	3368
271	93.1693452363	90	0.0	-0.085	-0.006670	0.035458	876	746	4	3119
272	137.872140993	130	0.0	-0.085	-0.091086	-0.002617	1069	689	4	3130
273	77.5725156063	50	0.0	-0.085	0.026082	0.033357	416	740	4	3189
274	81.8557649779	90	0.0	-0.085	0.017138	0.034755	532	704	4	4662
275	112.037250389	130	0.0	-0.085	-0.045432	0.027238	964	670	4	3460
276	61.1994279842	50	0.0	-0.085	0.058089	0.020661	323	679	4	3218
277	114.398239137	130	0.0	-0.085	-0.049573	0.024292	1040	685	4	3069
278	91.6429998407	90	0.0	-0.085	-0.003499	0.036986	916	766	4	3049
279	67.4204491746	50	0.0	-0.085	0.046259	0.026242	458	716	4	3012
