Trial#	TargetAngle	ArcAngle	XHomePosition(m)	YHomePosition(m)	XTarget(m)	YTarget(m)	XTouch	YTouch	Block#	Time(ms)
139	109.371018687	90	0.0	-0.085	-0.037116	0.020567	947	730	1	2838
140	83.1678625889	50	0.0	-0.085	0.013489	0.027585	606	762	1	2136
141	129.48339926	130	0.0	-0.085	-0.072133	0.002556	1102	647	1	2059
142	81.7034220755	50	0.0	-0.085	0.016231	0.026306	544	730	1	1934
143	152.089395915	130	0.0	-0.085	-0.101078	-0.031458	1193	537	1	1879
144	110.08334623	90	0.0	-0.085	-0.038904	0.021406	802	776	1	1999
145	137.992998546	130	0.0	-0.085	-0.085394	-0.008092	1123	622	1	1954
146	81.4733494778	90	0.0	-0.085	0.016945	0.028022	545	759	1	2110
147	85.1938157801	50	0.0	-0.085	0.009549	0.028569	566	730	1	2074
148	128.391904644	90	0.0	-0.085	-0.070215	0.003615	975	729	1	1943
149	121.622439219	130	0.0	-0.085	-0.059423	0.011506	886	758	1	2237
150	83.5834763482	50	0.0	-0.085	0.012793	0.028756	556	716	1	2225
151	152.120161664	130	0.0	-0.085	-0.101646	-0.031227	1166	559	1	2167
152	67.7643521434	90	0.0	-0.085	0.044190	0.023092	539	746	1	3745
153	77.6909023183	50	0.0	-0.085	0.024669	0.028056	433	665	1	2279
154	143.174132783	130	0.0	-0.085	-0.091871	-0.016207	1192	553	1	1929
155	104.410806041	90	0.0	-0.085	-0.028226	0.024847	805	768	1	2105
156	86.8912567687	50	0.0	-0.085	0.006110	0.027500	534	747	1	2295
283	74.040148007	50	0.0	-0.085	0.030987	0.023351	614	770	2	2120
284	105.550597116	90	0.0	-0.085	-0.030671	0.025218	873	776	2	1859
285	132.854285935	130	0.0	-0.085	-0.077802	-0.001141	1116	646	2	1919
286	72.8012210647	50	0.0	-0.085	0.034041	0.024977	390	648	2	2066
287	118.091312004	90	0.0	-0.085	-0.052774	0.013873	919	730	2	2008
288	130.939323024	130	0.0	-0.085	-0.073185	-0.000630	1111	649	2	1919
289	130.309232997	50	0.0	-0.085	-0.073025	0.001080	645	777	2	4282
290	125.94953211	130	0.0	-0.085	-0.067162	0.007612	898	756	2	1999
291	71.2536476216	90	0.0	-0.085	0.036407	0.022274	526	730	2	3238
292	129.963807708	90	0.0	-0.085	-0.073819	0.003087	941	732	2	1992
293	74.6354749459	50	0.0	-0.085	0.030583	0.026300	518	720	2	2020
294	142.832445697	130	0.0	-0.085	-0.088997	-0.017527	1164	545	2	1899
295	120.531866679	130	0.0	-0.085	-0.056231	0.010340	997	724	2	1949
296	95.8366508409	90	0.0	-0.085	-0.011544	0.027930	653	766	2	2092
297	50.8088096619	50	0.0	-0.085	0.071923	0.003214	301	540	2	2092
298	89.8093104951	90	0.0	-0.085	0.000374	0.027374	592	763	2	1979
299	144.830255582	130	0.0	-0.085	-0.092058	-0.020133	1194	549	2	1979
300	76.5002906897	50	0.0	-0.085	0.026561	0.025637	557	762	2	2137
427	110.030637851	90	0.0	-0.085	-0.039967	0.024626	913	753	3	2326
428	130.741984657	130	0.0	-0.085	-0.073947	0.000844	1133	605	3	2127
429	82.8559380404	50	0.0	-0.085	0.013968	0.026443	576	763	3	2809
430	38.9465816461	50	0.0	-0.085	0.090833	-0.011585	306	563	3	2361
431	104.436196659	90	0.0	-0.085	-0.028420	0.025399	836	775	3	2051
432	108.125634668	130	0.0	-0.085	-0.035335	0.022944	846	768	3	2700
433	113.455055	90	0.0	-0.085	-0.045747	0.020437	955	740	3	1880
434	39.468797894	50	0.0	-0.085	0.088301	-0.012291	295	541	3	2011
435	152.033818845	130	0.0	-0.085	-0.100751	-0.031506	1188	539	3	1919
436	66.5689993421	50	0.0	-0.085	0.045593	0.020203	445	692	3	1980
437	110.514552258	90	0.0	-0.085	-0.040666	0.023682	781	774	3	2107
438	139.926036272	130	0.0	-0.085	-0.086800	-0.011975	1146	605	3	1979
439	119.565285237	130	0.0	-0.085	-0.057539	0.016430	901	762	3	1919
440	79.9573066824	50	0.0	-0.085	0.019741	0.026471	506	749	3	1929
441	81.6486971739	90	0.0	-0.085	0.016472	0.027208	547	754	3	1939
442	93.1136138166	50	0.0	-0.085	-0.006090	0.026956	624	781	3	1888
443	143.526242251	130	0.0	-0.085	-0.091882	-0.017076	1178	518	3	1863
444	135.673682428	90	0.0	-0.085	-0.080796	-0.006082	971	714	3	2189
571	124.991736081	90	0.0	-0.085	-0.066318	0.009741	966	708	4	2284
572	125.188387011	130	0.0	-0.085	-0.065086	0.007305	1047	721	4	1998
573	59.0364207911	50	0.0	-0.085	0.057020	0.010034	315	590	4	1879
574	116.426040708	130	0.0	-0.085	-0.051271	0.018167	887	767	4	1899
575	114.703239544	90	0.0	-0.085	-0.047845	0.019007	885	745	4	1888
576	37.6081428501	50	0.0	-0.085	0.094183	-0.012448	308	570	4	2104
577	124.67379195	90	0.0	-0.085	-0.064177	0.007774	981	757	4	1854
578	141.628751547	130	0.0	-0.085	-0.086963	-0.016145	1184	578	4	1839
579	68.837228647	50	0.0	-0.085	0.041579	0.022404	442	677	4	1984
580	140.65180038	130	0.0	-0.085	-0.087172	-0.013528	1156	596	4	1879
581	105.750822967	90	0.0	-0.085	-0.030645	0.023653	738	775	4	2144
582	55.482961856	50	0.0	-0.085	0.064213	0.008371	316	592	4	1950
583	79.8574505723	50	0.0	-0.085	0.019862	0.026027	438	688	4	1919
584	96.3449263008	90	0.0	-0.085	-0.012406	0.026570	600	775	4	2019
585	124.031006989	130	0.0	-0.085	-0.062812	0.008014	970	713	4	1882
586	73.3472673955	50	0.0	-0.085	0.032122	0.022390	472	679	4	1939
587	68.8976415234	90	0.0	-0.085	0.041521	0.022591	541	742	4	1994
588	154.690598797	130	0.0	-0.085	-0.101563	-0.036971	1205	519	4	1950
