Trial#	TargetAngle	ArcAngle	XHomePosition(m)	YHomePosition(m)	XTarget(m)	YTarget(m)	XTouch	YTouch	Block#	Time(ms)
91	112.468221611	50	0.0	-0.085	-0.046107	0.026487	428	744	1	5884
92	154.088212662	90	0.0	-0.085	-0.108631	-0.032224	634	843	1	5969
93	197.260220336	130	0.0	-0.085	-0.116603	-0.121229	1107	691	1	4949
94	82.4677358745	50	0.0	-0.085	0.015873	0.035045	300	677	1	5410
95	169.705969173	130	0.0	-0.085	-0.119346	-0.063324	1008	783	1	3906
96	165.160690641	90	0.0	-0.085	-0.116975	-0.054008	825	827	1	4400
97	119.122940349	50	0.0	-0.085	-0.058460	0.019933	463	815	1	3146
98	152.085015899	90	0.0	-0.085	-0.106097	-0.028789	760	823	1	3528
99	162.927790106	130	0.0	-0.085	-0.115848	-0.049422	906	840	1	2949
100	134.772126353	50	0.0	-0.085	-0.085148	0.000828	569	837	1	3837
101	146.628322512	90	0.0	-0.085	-0.100744	-0.018643	624	880	1	3521
102	185.50518721	130	0.0	-0.085	-0.120014	-0.096567	1048	743	1	3509
103	169.356436438	130	0.0	-0.085	-0.120086	-0.062432	954	834	1	2769
104	162.969163809	90	0.0	-0.085	-0.115298	-0.049682	861	812	1	3409
105	98.3767472089	50	0.0	-0.085	-0.017622	0.034672	286	674	1	3895
106	86.6010725078	50	0.0	-0.085	0.007170	0.035723	250	586	1	3589
107	156.740371351	130	0.0	-0.085	-0.110294	-0.037592	892	828	1	3269
108	157.555126192	90	0.0	-0.085	-0.111899	-0.038776	831	838	1	3719
235	137.687325177	90	0.0	-0.085	-0.089042	-0.003942	587	869	2	3391
236	197.707461174	130	0.0	-0.085	-0.114669	-0.121612	1065	742	2	3169
237	116.053666381	50	0.0	-0.085	-0.052862	0.023126	478	832	2	3123
238	171.615427884	130	0.0	-0.085	-0.119518	-0.067384	939	815	2	3045
239	125.549738496	50	0.0	-0.085	-0.070317	0.013400	408	780	2	2689
240	138.728329436	90	0.0	-0.085	-0.093025	-0.003357	576	877	2	3454
241	204.90275501	130	0.0	-0.085	-0.111181	-0.136615	1110	684	2	2989
242	148.204912913	90	0.0	-0.085	-0.102775	-0.021289	641	867	2	2915
243	87.0366432962	50	0.0	-0.085	0.006321	0.037106	287	631	2	3367
244	113.845343907	50	0.0	-0.085	-0.049990	0.028100	427	787	2	2689
245	203.012924227	130	0.0	-0.085	-0.112186	-0.132650	1118	621	2	3309
246	143.134624299	90	0.0	-0.085	-0.097316	-0.012025	707	865	2	2790
247	166.992550898	130	0.0	-0.085	-0.120322	-0.057205	817	827	2	2969
248	150.179504814	90	0.0	-0.085	-0.104536	-0.025082	573	855	2	2910
249	86.253668274	50	0.0	-0.085	0.007863	0.035084	249	610	2	3389
250	148.401361297	90	0.0	-0.085	-0.102799	-0.021761	626	849	2	2737
251	198.489381374	130	0.0	-0.085	-0.115539	-0.123635	1048	699	2	2949
252	128.478992606	50	0.0	-0.085	-0.075380	0.009837	557	813	2	2909
